ZCTA,Population_65plus,Median_Income,Heart_Disease_Prevalence,Diabetes_Prevalence,Obesity_Prevalence,Arthritis_Prevalence
01237,2767,141888,8.4,22.5,26.5,37.2
01238,230,34233,13.5,20.5,27.7,35.3
01239,3083,134631,5.8,11.2,27.6,16.8
01240,4378,25496,11.5,16.9,32.6,16.5
01241,4559,120979,5.9,6.0,43.0,36.2
01242,138,29174,3.5,7.9,49.5,17.9
01243,4059,82402,6.4,23.9,38.5,26.5
01244,3687,96066,8.9,5.2,38.5,18.7
01245,1020,40098,13.1,9.1,35.8,25.9
01246,2869,81121,9.1,7.8,47.1,20.2
01247,4211,134628,5.1,19.0,30.0,30.9
01248,592,118650,14.9,7.1,25.7,17.1
01249,1231,59421,6.2,5.4,26.9,31.8
01250,3621,65014,14.8,23.6,45.8,28.2
01251,410,71828,14.2,22.5,25.1,30.2
01252,838,121070,9.5,12.2,35.0,23.8
01253,3341,149586,4.1,7.0,29.7,38.3
01254,645,71567,11.3,18.6,25.5,17.5
01255,2561,107163,13.1,22.7,37.2,37.4
01256,4446,43639,8.3,24.5,45.7,28.7
01257,4954,97535,5.9,7.6,29.6,36.2
01258,1904,136702,12.6,17.0,23.6,35.1
01259,3312,116786,9.5,13.6,38.7,21.1
01260,3910,64511,5.4,8.1,42.2,20.4
01261,913,93228,14.4,21.2,36.8,27.4
01262,4224,31073,14.4,20.6,23.5,32.8
01263,2132,131534,7.4,24.3,20.1,23.5
01264,4672,93783,3.8,6.7,22.6,37.3
01265,4513,113541,10.6,9.8,47.7,23.5
01266,344,108535,6.8,21.6,37.3,16.0
01267,4943,25019,3.8,12.9,31.2,33.4
01268,4892,74372,13.7,14.5,25.5,19.1
01269,371,39160,15.0,17.2,41.0,37.9
01270,3611,72378,7.2,13.2,42.9,31.4
01271,1871,45155,11.9,5.7,44.2,22.5
01272,1362,65089,3.8,17.1,20.6,25.8
01273,2524,129910,7.4,9.6,43.1,25.4
01274,4461,65344,4.3,24.4,24.8,28.7
01275,1020,57398,3.7,18.8,43.9,20.6
01276,3530,82594,10.1,21.8,24.5,17.7
01277,4535,86651,12.6,24.1,27.3,30.2
01278,4584,73605,8.4,6.3,43.3,29.6
01279,2724,131132,9.3,8.0,38.9,24.3
01280,3860,89174,6.2,21.2,21.0,36.9
01281,2150,103242,11.8,22.7,25.0,34.1
01282,3600,140194,7.3,5.1,26.9,20.3
01283,1265,95277,3.8,23.9,45.3,28.6
01284,475,55323,5.0,14.1,38.4,17.8
01285,2133,115980,4.5,14.3,25.5,22.2
01286,245,138866,8.2,22.6,27.7,37.9
01287,4488,53566,3.8,10.8,33.6,37.3
01288,531,62355,12.7,16.7,22.5,21.9
01289,804,113358,13.9,11.7,32.4,22.1
01290,2732,80752,6.0,7.3,43.8,38.9
01291,4594,67129,8.8,12.2,31.9,28.1
01292,1063,128661,9.2,8.5,43.6,38.6
01293,2334,74891,14.8,15.4,38.7,24.7
01294,2141,34982,3.8,15.6,32.1,31.1
01295,1928,131919,11.0,13.7,46.8,35.0
01296,2208,126359,7.1,8.5,33.2,21.7
01297,4168,144075,9.0,7.4,42.0,32.3
01298,1038,43587,5.6,7.1,44.0,15.8
01299,4905,100711,4.9,7.2,47.5,16.8
01300,906,78074,5.9,10.9,28.3,21.5
01301,1563,57185,3.9,5.0,26.0,25.3
01302,3515,108877,6.3,6.2,33.4,24.4
01303,110,135834,11.3,14.4,46.3,27.0
01304,1968,79478,10.8,8.7,29.9,34.9
01305,4967,106323,9.7,10.3,28.2,34.2
01306,984,92325,3.0,12.1,21.1,28.7
01307,3664,105843,4.5,5.8,41.0,18.5
01308,1489,146089,13.1,9.4,41.0,31.2
01309,3501,25584,6.3,20.5,45.0,37.1
01310,4421,63946,13.9,11.8,34.9,26.8
01311,924,142888,13.5,8.7,46.7,19.3
01312,2365,141030,4.9,9.0,22.6,21.9
01313,1036,61958,13.8,24.7,36.9,30.7
01314,2900,72323,10.5,8.0,34.3,31.3
01315,2653,120868,10.6,23.1,46.9,18.0
01316,3945,99936,13.2,6.6,47.2,32.7
01317,1896,138700,7.9,22.5,49.3,39.2
01318,153,134318,11.8,15.1,30.6,21.3
01319,826,36885,11.0,17.2,31.4,15.3
01320,2836,52023,12.3,9.9,25.8,27.2
01321,3270,46169,10.9,23.0,42.3,39.4
01322,2013,116277,4.0,16.7,45.0,16.1
01323,1696,103816,6.5,18.5,45.6,28.3
01324,2014,39469,14.3,16.1,49.7,23.3
01325,2566,106340,5.7,7.5,36.9,26.8
01326,2837,128060,8.7,21.7,26.4,37.0
01327,949,96561,7.3,8.7,38.0,26.4
01328,2209,32455,4.0,10.8,30.9,33.3
01329,102,88365,5.2,18.4,30.0,34.7
01330,4355,35497,6.4,6.9,41.0,31.6
01331,4169,91598,8.6,23.7,26.1,18.6
01332,4976,53976,13.5,7.5,36.3,38.9
01333,992,85698,9.2,18.3,24.2,19.6
01334,2130,133343,10.8,17.7,46.7,30.1
01335,3260,50101,8.1,19.0,22.7,18.4
01336,2476,144190,13.4,13.7,48.0,15.5
01337,4775,100110,11.0,12.6,50.0,16.0
01338,2033,144669,4.1,24.6,27.1,24.7
01339,1480,72481,8.7,21.3,22.8,25.9
01340,3781,146300,12.9,14.7,20.9,29.5
01341,1390,46352,11.8,8.6,24.4,23.6
01342,1740,96602,13.9,22.8,47.5,25.3
01343,2782,54661,5.7,18.0,41.9,37.5
01344,1087,46784,14.7,7.7,22.8,23.6
01345,1318,128988,6.4,8.7,48.8,22.9
01346,1455,53682,3.6,15.8,39.6,33.0
01347,4365,35914,8.9,15.1,47.9,39.5
01348,4716,64606,4.3,13.2,41.4,15.6
01349,4235,147041,11.2,13.5,31.3,16.7
01350,1660,59755,13.8,8.4,22.0,34.2
01351,1518,94603,14.1,10.1,20.5,16.5
01352,1054,144756,10.3,14.9,38.3,33.7
01353,1083,127408,9.4,6.3,35.1,24.4
01354,1074,37315,14.9,12.1,37.4,27.7
01355,4233,138462,10.0,9.2,48.9,15.7
01356,4072,33877,14.1,8.5,47.1,22.5
01357,1013,122743,14.0,7.9,30.7,35.9
01358,4649,147494,6.5,7.8,29.6,38.8
01359,136,48038,3.2,8.2,28.5,28.8
01360,3487,37869,8.3,12.5,48.2,39.6
01361,1811,37058,13.3,7.0,47.2,17.4
01362,3120,36017,13.0,22.9,48.1,36.7
01363,895,94270,10.2,15.0,27.0,33.9
01364,4136,113724,4.9,15.1,34.1,17.9
01365,4788,140929,4.3,9.2,30.7,32.4
01366,3211,28500,14.5,22.3,29.7,31.2
01367,1424,149541,8.1,21.6,22.9,38.7
01368,417,117162,10.8,5.7,45.2,20.7
01369,2496,87650,13.9,19.6,28.9,23.2
01370,2262,70098,13.4,8.7,30.5,19.8
01371,2845,96266,9.8,16.1,38.2,38.3
01372,1691,79682,8.9,22.4,47.8,36.5
01373,3211,93797,11.8,23.7,41.7,21.9
01374,4030,135633,7.2,8.7,39.3,36.5
01375,2096,146952,10.5,23.8,22.9,39.0
01376,1412,77995,3.3,6.4,38.7,18.2
01377,1385,95361,12.9,23.2,28.0,38.8
01378,4411,26981,15.0,20.4,39.2,37.2
01379,2483,107567,14.5,23.3,29.8,37.6
01380,3339,78075,7.3,12.3,22.3,16.5
01381,2239,40876,9.4,23.8,45.3,38.5
01382,1804,26982,5.8,21.4,36.6,39.9
01383,462,89368,6.6,11.6,28.4,32.8
01384,2704,149808,8.5,11.8,30.7,35.9
01385,1816,95791,12.0,12.1,38.5,27.2
01386,4551,101285,3.2,16.8,40.4,17.4
01387,4386,55214,7.7,8.6,34.6,26.8
01388,3838,119244,9.7,13.7,35.8,37.5
01389,2569,27019,5.6,6.4,23.2,26.1
01390,4895,83166,3.9,12.2,24.4,23.5
01391,656,127978,9.5,18.3,26.3,30.9
01392,925,65839,10.7,16.8,35.9,39.2
01393,2908,97516,10.7,11.3,32.6,29.2
01394,4621,68524,7.3,10.1,37.1,28.3
01395,2819,76984,5.8,11.5,25.2,26.7
01396,3608,34212,5.6,6.4,49.0,25.4
01397,3841,138518,3.5,10.2,38.5,25.5
01398,1674,116193,5.2,19.2,23.8,39.3
01399,4098,114022,12.8,8.6,31.1,22.0
01400,2229,88642,3.0,7.8,49.4,26.9
01401,2503,112911,3.5,21.9,49.0,18.0
01402,3429,133518,4.5,9.7,22.1,26.8
01403,688,45592,8.0,10.0,44.9,23.4
01404,2112,57203,7.0,14.3,39.3,27.1
01405,1647,61443,5.1,14.4,25.6,25.8
01406,394,85227,4.3,8.7,45.0,37.3
01407,2085,59547,14.3,16.1,39.2,30.2
01408,3217,116931,13.9,18.9,23.4,25.2
01409,1790,78848,12.3,14.7,45.4,24.8
01410,1236,127841,6.0,22.9,42.8,16.3
01411,2164,148107,6.9,24.8,20.2,20.8
01412,4555,107793,11.0,15.6,27.6,37.2
01413,4895,69610,6.5,24.5,28.1,24.3
01414,4643,54817,9.4,17.9,33.8,39.0
01415,4870,111686,10.8,15.6,26.9,19.1
01416,1107,110348,9.2,22.4,44.8,18.6
01417,2614,83635,8.0,24.3,41.1,36.9
01418,3626,136286,7.2,25.0,20.9,27.9
01419,4781,112524,12.3,20.2,41.2,36.3
01420,1347,36108,11.9,14.7,48.5,22.7
01421,4002,34219,11.4,10.9,34.8,21.0
01422,1535,143237,7.5,16.2,25.5,30.7
01423,671,115232,12.3,20.6,46.4,22.9
01424,2482,50317,14.5,5.5,39.8,15.8
01425,1345,28881,11.3,10.4,32.8,37.5
01426,2184,133005,7.9,12.1,32.4,35.5
01427,377,67202,12.6,20.6,28.5,28.1
01428,1987,144477,10.3,17.3,23.2,21.4
01429,4679,114365,13.5,13.5,46.2,23.2
01430,1365,45736,11.6,23.4,49.5,15.9
01431,4926,81623,12.2,15.8,48.4,18.1
01432,1140,84434,11.0,19.5,25.1,23.4
01433,1017,36109,4.1,18.1,32.6,35.7
01434,985,113979,8.8,22.2,28.8,34.5
01435,2852,96185,3.7,21.2,30.3,25.3
01436,121,69741,8.4,24.8,29.7,36.6
01437,4669,84056,11.6,12.6,47.9,29.0
01438,3291,117747,8.1,8.3,48.4,38.1
01439,2453,111928,3.0,20.2,21.2,15.6
01440,4899,86108,7.4,22.5,36.1,36.6
01441,786,97853,3.8,6.1,39.9,32.7
01442,384,82937,12.4,11.7,27.4,23.5
01443,4911,140721,12.4,21.1,21.8,32.5
01444,3847,101567,12.7,18.7,22.3,32.5
01445,862,139899,3.4,20.1,42.1,30.1
01446,2528,104499,3.4,15.9,31.0,37.8
01447,2607,57003,13.8,12.6,36.9,37.5
01448,128,145745,4.5,21.2,29.5,20.7
01449,1006,83749,11.0,16.1,44.4,20.9
01450,3204,30508,12.5,15.3,22.8,26.5
01451,4099,62785,8.4,19.7,20.5,31.9
01452,3094,86155,9.6,8.8,33.2,33.9
01453,2606,98658,5.7,16.7,32.1,39.7
01454,4765,49509,14.1,11.1,20.5,21.5
01455,3709,146167,6.6,5.4,44.9,28.4
01456,3653,134572,5.6,20.0,36.1,20.2
01457,1553,50497,9.3,14.5,45.2,36.3
01458,4933,39418,5.3,23.1,33.7,24.3
01459,3456,84383,11.2,15.0,38.6,38.9
01460,615,68159,9.2,5.2,20.8,33.0
01461,138,94598,4.8,13.2,43.5,33.6
01462,3442,71814,3.8,8.4,21.9,16.6
01463,986,97884,4.6,23.4,28.2,29.6
01464,2944,131246,4.6,13.9,34.1,16.1
01465,2304,32945,6.8,15.2,27.6,16.9
01466,1198,142926,13.0,12.3,21.8,38.7
01467,1923,26493,3.7,15.4,41.1,16.6
01468,3301,86517,4.5,6.7,31.8,38.4
01469,3255,103235,6.6,14.2,42.2,21.4
01470,3193,141265,9.6,18.3,27.2,15.5
01471,3630,108517,12.2,12.4,34.2,39.3
01472,3878,60196,14.1,12.9,30.6,26.6
01473,2996,36187,7.9,21.7,33.1,22.9
01474,3553,138429,4.3,15.7,49.2,25.0
01475,3611,41696,5.6,16.8,32.0,38.2
01476,1088,122119,6.4,10.9,35.4,21.3
01477,4216,101170,12.4,14.7,48.8,38.2
01478,4126,119093,11.2,6.1,21.5,17.0
01479,4279,64454,5.5,13.6,29.6,17.3
01480,1782,143763,13.1,21.1,26.1,27.4
01481,4765,90539,13.3,8.2,33.6,23.4
01482,4063,130365,13.6,20.3,23.6,15.5
01483,1033,66845,6.3,12.5,33.8,28.6
01484,3698,37380,4.6,5.5,28.7,21.9
01485,3333,46602,4.2,24.1,49.0,28.3
01486,2080,139879,7.8,8.6,24.8,29.7
01487,1955,92916,8.2,11.7,33.9,20.1
01488,3156,42619,13.4,14.6,40.6,35.5
01489,892,98298,6.2,24.0,38.1,27.2
01490,891,52854,10.5,16.6,29.9,33.2
01491,1909,70682,12.5,23.1,28.0,29.9
01492,2355,36225,6.2,16.3,32.3,28.9
01493,3710,82083,6.2,9.1,22.1,35.1
01494,1707,70628,11.0,16.3,30.2,23.2
01495,1084,60171,11.7,7.0,37.9,32.4
01496,3776,63789,14.5,7.3,49.7,20.1
01497,3480,81572,13.2,7.3,39.0,31.9
01498,619,130038,12.9,5.2,48.4,24.2
01499,690,103019,11.3,8.0,20.2,15.4
01500,1150,115373,4.4,12.1,43.2,37.0
01501,3733,92905,12.7,6.4,33.9,17.3
01502,4544,27467,14.2,5.1,38.5,27.4
01503,1059,57241,7.7,7.2,30.7,33.6
01504,792,67894,6.8,23.7,28.8,17.3
01505,3999,144115,9.3,15.5,30.5,26.7
01506,4573,104143,14.5,13.7,38.0,18.6
01507,3046,59027,3.6,14.7,38.5,37.8
01508,626,136272,11.5,16.1,36.6,27.5
01509,3324,59822,12.8,7.2,32.2,26.6
01510,2353,41917,12.5,16.7,43.5,29.9
01511,3444,125423,9.8,21.7,43.9,26.2
01512,4065,42907,14.0,16.2,41.6,39.0
01513,1975,134161,4.6,22.7,25.2,33.1
01514,1863,68146,5.9,7.8,31.1,36.2
01515,620,110377,6.7,21.5,47.3,17.8
01516,1116,60357,3.1,18.3,34.0,37.0
01517,216,62187,7.4,17.1,35.7,27.3
01518,2533,97628,4.9,16.8,44.6,31.1
01519,683,64512,11.7,7.4,48.2,30.4
01520,494,125244,8.0,17.8,48.1,30.7
01521,3888,110656,11.5,13.0,27.7,32.3
01522,2868,74224,6.5,6.3,22.2,20.2
01523,4267,109807,4.6,9.1,35.6,27.9
01524,3960,71468,4.6,13.9,40.9,20.8
01525,373,30357,5.4,24.9,43.0,17.6
01526,2113,116099,4.4,13.6,40.0,32.7
01527,4533,91881,5.6,8.0,22.7,28.3
01528,1489,34978,9.9,23.0,30.0,16.5
01529,3666,38616,6.1,5.7,20.2,33.0
01530,4802,99759,7.1,7.5,43.8,20.3
01531,265,123273,3.6,14.5,22.6,28.3
01532,1667,141694,13.7,6.9,38.0,19.6
01533,828,34422,4.7,16.4,30.3,32.0
01534,2143,33602,7.2,8.2,33.8,17.5
01535,4297,35497,7.6,18.0,28.8,29.3
01536,3596,75971,12.3,7.4,42.2,38.2
01537,878,146482,8.8,21.2,29.9,33.5
01538,313,114133,7.6,19.7,41.5,33.8
01539,3862,72229,11.4,23.5,31.5,35.1
01540,1676,93628,10.2,6.4,32.3,39.6
01541,2548,79441,3.9,16.1,36.4,15.1
01542,3036,93127,6.8,19.2,33.1,28.7
01543,3217,81735,14.7,23.1,37.7,37.6
01544,691,125806,8.8,14.6,47.5,35.9
01545,2820,99389,8.1,24.0,30.9,17.3
01546,813,116341,4.8,7.4,41.3,22.6
01547,1035,83700,13.1,13.7,46.2,18.9
01548,4437,44476,4.6,10.1,22.5,36.6
01549,101,97597,4.3,8.1,36.7,29.7
01550,2948,106697,8.3,10.7,23.6,35.5
01551,4144,92209,8.2,18.3,43.6,31.7
01552,2049,116200,14.8,14.7,31.1,26.8
01553,1017,118760,4.5,8.6,35.3,39.2
01554,3274,88575,8.8,5.6,36.0,35.9
01555,2341,121066,5.4,23.5,37.5,36.2
01556,189,85894,11.4,11.3,49.4,39.4
01557,1809,103890,7.7,7.6,35.4,18.7
01558,2269,96538,10.8,7.9,42.5,36.6
01559,4338,133456,7.1,10.1,49.3,33.5
01560,3141,32308,9.8,9.6,42.9,16.2
01561,205,134941,8.6,10.6,45.0,17.5
01562,986,146347,7.5,9.5,21.3,38.6
01563,527,58267,9.5,13.6,25.7,22.8
01564,1995,104126,7.6,20.3,40.4,18.8
01565,416,123629,12.7,5.5,47.1,37.8
01566,734,104265,8.9,8.8,21.9,34.8
01567,2025,54224,13.8,19.2,44.3,27.8
01568,2156,145721,5.7,8.0,25.6,32.4
01569,3244,91423,4.3,19.8,33.4,40.0
01570,2370,132491,7.6,15.3,45.3,20.8
01571,1539,126977,5.2,22.6,25.1,22.0
01572,652,101768,7.7,5.2,39.7,19.8
01573,815,131239,5.5,20.7,44.9,21.9
01574,4011,58696,13.4,16.4,38.8,17.7
01575,1813,85312,9.8,14.4,20.8,36.0
01576,3489,94939,9.0,7.9,39.7,19.1
01577,1207,39992,12.5,9.7,25.5,24.6
01578,4306,145114,4.6,20.7,25.4,29.3
01579,350,133418,13.3,8.0,31.7,36.4
01580,2530,32990,8.8,15.5,43.2,18.2
01581,2154,86909,4.6,9.2,22.9,31.2
01582,558,69215,12.8,14.8,34.6,35.5
01583,307,83998,8.5,10.1,46.7,36.8
01584,999,107544,10.3,12.0,34.5,38.0
01585,3561,121546,13.7,21.0,29.3,16.9
01586,3485,29344,13.7,5.7,28.4,26.6
01587,121,76523,13.7,23.5,49.6,25.9
01588,509,137058,8.0,11.4,23.2,15.1
01589,994,46083,12.0,16.9,32.4,33.2
01590,614,49634,5.8,9.4,42.5,34.1
01591,4209,30116,13.0,12.2,29.2,20.5
01592,2234,84660,7.1,14.2,45.3,36.5
01593,3695,87781,8.6,18.8,38.5,22.9
01594,3056,129541,13.7,22.5,33.8,22.8
01595,1660,132773,12.7,22.3,47.8,29.0
01596,1366,66646,14.4,11.7,31.2,20.4
01597,2269,114547,7.4,6.8,49.0,33.8
01598,3738,29610,4.8,23.5,22.2,21.5
01599,849,74684,13.9,5.6,21.2,29.5
01600,3527,85519,8.9,22.6,22.5,21.1
01601,4880,86248,13.7,5.5,22.6,23.6
01602,2027,62265,11.8,24.5,27.0,38.3
01603,3904,28852,13.5,5.2,32.2,26.6
01604,3802,122222,10.9,5.3,44.3,32.0
01605,2456,44788,12.7,15.2,31.7,20.5
01606,4890,126072,4.4,18.3,23.8,32.5
01607,2435,109575,14.6,12.1,20.9,39.4
01608,406,125444,5.2,17.1,36.7,32.7
01609,3765,32724,3.3,21.9,26.9,27.2
01610,2089,74725,9.4,20.9,30.8,18.0
01611,761,75717,11.5,22.7,27.3,28.4
01612,4744,71026,11.6,8.2,32.2,21.0
01613,411,34997,7.1,9.5,49.2,33.6
01614,3020,74588,12.0,16.8,49.2,23.2
01615,1182,35695,13.1,19.5,41.4,18.9
01616,3071,68422,10.3,7.1,27.1,18.5
01617,854,94125,7.6,8.5,45.6,18.7
01618,4230,88442,10.4,23.5,20.3,32.4
01619,4640,26398,13.3,5.5,35.4,16.2
01620,452,133050,13.8,13.0,46.3,39.1
01621,1002,98227,3.4,9.2,32.6,19.9
01622,3988,73500,4.5,20.5,27.4,23.3
01623,258,101479,3.1,22.3,38.8,19.3
01624,2077,104462,8.9,9.9,44.5,37.1
01625,1056,85273,8.2,16.8,40.1,15.9
01626,2171,70817,9.5,21.9,27.6,32.9
01627,503,86171,11.2,17.0,23.8,17.8
01628,4711,37113,7.4,17.0,28.2,40.0
01629,2879,55134,5.5,13.3,24.3,24.7
01630,1487,28266,7.7,18.1,48.8,23.1
01631,3553,31408,3.1,24.2,31.0,24.8
01632,1055,39842,13.0,11.0,49.0,24.1
01633,1812,36136,7.6,9.0,37.3,19.4
01634,4803,28497,10.5,24.2,40.7,36.8
01635,1373,86415,6.9,6.2,47.3,30.8
01636,3911,46340,10.4,21.8,49.8,23.7
01637,2725,59742,9.5,23.2,48.5,24.4
01638,2482,121944,5.5,9.4,33.4,16.9
01639,1541,132362,10.5,13.5,40.8,24.7
01640,3079,120330,4.3,7.5,31.7,34.2
01641,1897,99781,8.8,12.3,38.9,25.2
01642,4490,128714,11.6,14.1,35.7,26.3
01643,4109,114662,9.6,15.2,20.6,19.6
01644,4950,93070,12.0,7.4,46.0,18.8
01645,1494,81725,6.3,13.1,30.7,32.6
01646,4381,72018,3.6,17.5,33.5,32.0
01647,1369,147907,3.7,15.0,30.3,30.6
01648,4832,60985,6.2,21.8,34.5,34.3
01649,3814,109255,7.9,24.0,34.9,26.7
01650,629,78828,9.5,21.3,39.0,18.1
01651,3723,85341,12.1,5.9,31.3,28.7
01652,3058,80547,13.1,9.3,26.8,21.3
01653,3014,114249,11.3,6.8,31.9,32.5
01654,4989,70982,8.6,13.7,29.6,31.4
01655,3691,109077,6.2,19.5,37.0,21.3
01656,2247,104712,8.1,5.6,41.8,36.6
01657,4673,44075,6.3,10.3,41.5,37.4
01658,3469,146229,10.5,6.9,46.7,32.2
01659,1039,44726,12.8,13.2,26.2,25.5
01660,625,26555,9.2,23.5,35.1,30.0
01661,101,41659,3.6,13.3,38.7,23.3
01662,474,142424,14.3,17.7,35.5,23.6
01663,2440,55966,6.5,12.7,39.2,27.2
01664,4105,50923,14.0,19.6,45.7,22.8
01665,3152,93625,12.8,19.9,22.8,33.0
01666,4748,105279,8.0,7.8,31.2,18.5
01667,2465,98114,3.7,18.1,35.2,17.2
01668,1625,147656,14.4,12.7,35.7,28.3
01669,4576,125476,10.9,22.2,20.4,26.5
01670,1746,52967,6.0,8.2,37.3,23.8
01671,113,139840,9.4,22.9,40.9,37.2
01672,4699,141292,10.6,15.2,31.7,28.0
01673,2378,48185,5.7,10.1,47.4,35.8
01674,3255,65492,4.1,11.7,40.4,34.1
01675,229,68027,6.2,5.1,38.9,28.2
01676,3914,59594,3.6,24.0,26.2,36.1
01677,3316,148126,3.8,9.5,49.4,30.1
01678,3038,112429,4.9,23.2,34.0,20.4
01679,4028,42754,4.9,22.1,21.1,24.7
01680,2140,69507,6.0,12.0,22.2,37.3
01681,127,95858,14.2,9.2,30.1,23.1
01682,2213,46512,9.9,13.5,21.2,16.3
01683,1352,30811,8.1,23.7,25.1,37.9
01684,4456,59459,9.8,22.1,40.3,28.0
01685,2146,64442,3.1,14.8,30.3,34.3
01686,4655,51726,13.7,15.9,32.4,26.5
01687,4123,89757,9.4,13.2,48.6,30.8
01688,4496,101372,8.4,23.9,39.4,29.7
01689,3474,126694,14.3,24.8,28.8,17.4
01690,3566,142086,11.8,10.8,30.2,18.9
01691,3181,133777,7.0,24.0,48.4,35.8
01692,3878,34862,14.2,24.0,33.4,18.1
01693,729,123340,13.2,14.5,33.1,22.4
01694,369,134912,14.5,13.3,28.2,30.1
01695,2739,108547,4.2,22.4,29.6,37.9
01696,2093,60107,14.5,23.9,42.7,24.7
01697,2991,113080,9.5,13.0,44.4,28.0
01698,3532,39425,11.1,14.8,27.3,39.2
01699,1380,59139,5.5,11.7,48.2,33.8
01700,2460,58444,4.7,9.2,29.5,23.2
01701,675,95608,4.0,24.9,41.3,33.6
01702,1407,25252,8.1,8.8,38.6,23.6
01703,3292,126168,5.7,21.3,20.9,31.7
01704,3278,141304,4.0,13.4,45.8,19.5
01705,2834,35208,14.5,6.7,38.9,17.3
01706,2312,109151,11.8,11.5,37.4,24.8
01707,2452,80585,9.2,6.7,36.6,20.0
01708,3668,107680,11.9,24.6,40.0,35.6
01709,1755,110206,10.3,10.3,22.5,30.3
01710,1679,64069,5.1,19.9,42.7,16.7
01711,2303,81218,10.6,13.5,29.2,24.6
01712,1490,48218,11.2,18.6,32.6,25.8
01713,1842,58160,5.8,10.1,21.2,35.7
01714,2025,101819,6.8,6.9,24.1,37.2
01715,719,69502,7.6,21.2,44.2,25.3
01716,1374,50006,10.2,19.3,31.0,35.1
01717,1056,124300,4.5,7.2,41.8,34.1
01718,2039,64916,11.9,19.6,31.2,16.9
01719,4053,50667,7.2,17.0,46.0,18.0
01720,2481,140788,11.3,8.4,34.7,22.1
01721,1068,115213,14.2,21.5,29.7,32.4
01722,1416,101427,13.4,19.0,43.7,17.5
01723,1143,148772,11.9,15.1,37.1,30.7
01724,381,72688,5.3,8.6,36.9,15.0
01725,2944,105078,11.8,15.8,41.7,31.7
01726,1158,141948,10.6,8.3,49.6,38.9
01727,4393,39414,12.3,8.7,31.1,36.8
01728,2632,89624,13.4,9.8,36.0,34.4
01729,3928,149668,6.7,18.1,28.9,22.1
01730,1108,43564,10.7,18.6,31.6,16.3
01731,1329,30316,6.3,6.5,21.9,37.1
01732,1135,69056,7.2,18.0,32.0,18.1
01733,4685,103295,9.2,5.7,25.9,16.0
01734,375,86028,8.2,23.1,38.3,29.4
01735,2840,141468,10.2,20.6,21.3,28.3
01736,2389,53190,12.1,19.5,23.9,19.5
01737,1339,86357,10.3,9.8,36.1,28.0
01738,225,113353,14.6,24.8,32.3,21.4
01739,4165,67239,11.9,23.5,32.3,34.2
01740,4412,61776,14.8,14.8,36.2,35.9
01741,3968,97909,11.9,5.7,26.9,23.1
01742,1308,87938,9.1,15.2,24.3,38.8
01743,3349,73110,7.9,8.1,22.6,24.8
01744,1018,73195,11.8,16.9,46.4,38.2
01745,4023,61054,11.2,24.7,43.2,29.3
01746,4503,101409,11.0,20.1,31.1,19.0
01747,2069,127821,11.7,11.4,28.3,25.7
01748,2893,44012,13.5,12.9,35.6,23.5
01749,991,107458,5.7,23.9,22.5,34.9
01750,4570,104530,9.8,7.2,47.5,34.9
01751,2133,43164,10.2,22.8,37.3,35.9
01752,1464,31605,6.5,6.5,47.9,17.2
01753,228,102254,14.9,13.3,48.4,16.2
01754,1114,73109,12.4,19.9,36.4,37.8
01755,1899,60116,6.9,12.9,34.9,20.6
01756,4712,41145,7.3,16.4,29.1,24.4
01757,1618,46791,11.6,14.8,44.6,27.6
01758,4281,41120,3.1,17.1,48.4,38.7
01759,1298,48553,8.6,8.4,25.3,31.8
01760,3973,141648,7.1,16.6,43.5,23.0
01761,2574,41362,13.2,24.7,25.5,31.1
01762,3585,126395,12.5,8.9,25.4,39.2
01763,4149,139140,7.0,6.3,27.9,15.5
01764,3819,64865,13.4,12.8,40.8,20.1
01765,402,110482,14.0,12.5,22.1,30.5
01766,4052,62849,9.6,7.5,29.6,15.5
01767,4783,95437,4.9,16.4,35.7,36.7
01768,1086,125608,12.2,13.8,43.9,25.0
01769,1963,133996,6.8,21.7,30.0,34.6
01770,4540,27485,9.3,13.5,34.9,33.3
01771,3172,147616,3.5,24.7,38.9,30.5
01772,3224,84789,9.0,20.6,27.7,30.0
01773,1427,136768,7.6,14.7,47.9,39.8
01774,2508,147863,11.2,16.0,30.9,16.5
01775,3773,123952,3.5,22.3,42.4,25.5
01776,3391,35461,10.5,20.5,40.0,35.7
01777,4133,82042,12.3,18.2,39.3,25.9
01778,803,104548,3.2,10.3,32.3,33.6
01779,674,55131,12.0,13.2,46.0,34.1
01780,3332,77967,4.6,20.7,43.5,18.2
01781,4883,129583,11.4,17.5,36.9,38.0
01782,2732,34743,8.5,24.1,29.4,27.2
01783,3928,54447,9.6,22.5,36.8,33.7
01784,3330,149182,7.0,13.5,22.6,38.8
01785,588,27632,5.9,10.9,36.3,29.6
01786,1447,49287,3.9,7.5,41.0,31.1
01787,3781,52108,13.4,13.2,47.6,23.1
01788,3273,90057,10.3,9.5,41.5,31.5
01789,4689,124572,14.8,5.3,27.0,17.4
01790,1767,125077,13.2,7.8,21.6,21.3
01791,1737,69049,13.4,14.1,28.6,35.6
01792,4214,97556,10.2,22.8,31.9,27.1
01793,3653,61395,4.0,11.4,20.4,17.3
01794,1100,140854,14.0,13.8,48.4,34.9
01795,950,93084,4.4,12.7,37.6,34.3
01796,1488,124854,9.2,12.4,48.4,18.2
01797,3812,43524,13.3,19.5,30.4,29.3
