ZCTA,Population_65plus,Median_Income,Heart_Disease_Prevalence,Diabetes_Prevalence,Obesity_Prevalence,Arthritis_Prevalence
06239,977,43126,7.6,6.6,49.8,17.9
06240,1968,116454,3.6,5.2,48.0,19.4
06241,2765,58923,11.5,14.5,23.1,25.7
06242,1488,142892,9.0,11.6,42.8,27.8
06243,2515,66353,13.9,6.7,47.8,38.7
06244,669,113683,4.7,8.0,32.2,17.6
06245,2737,138323,12.8,10.1,47.9,22.5
06246,1165,105423,9.1,7.0,47.1,26.6
06247,521,113867,7.4,11.4,39.2,39.9
06248,2983,32202,10.7,7.7,47.2,33.8
06249,1304,135138,12.5,17.5,42.2,36.8
06250,644,88168,8.3,18.9,38.8,23.8
06251,4266,128121,5.8,20.5,29.4,28.9
06252,3739,87835,14.0,22.4,36.8,37.7
06253,1323,108960,6.8,5.1,40.4,29.6
06254,3272,141766,15.0,8.5,35.6,34.6
06255,867,126168,12.2,21.3,35.0,30.3
06256,3757,129133,11.3,5.6,46.8,32.6
06257,754,129553,3.1,18.3,49.5,18.4
06258,2546,147130,8.4,8.6,41.5,30.9
06259,320,128519,9.0,15.1,30.3,26.0
06260,3766,73809,7.5,24.2,46.9,21.2
06261,4377,128416,4.8,18.0,44.7,17.8
06262,4502,38341,7.4,12.4,42.2,20.1
06263,2669,146625,3.9,18.8,31.7,33.9
06264,1113,90410,6.5,5.1,38.1,30.8
06265,2151,45640,4.0,24.0,31.6,24.8
06266,4085,50905,12.0,11.9,25.2,30.5
06267,4999,34838,11.1,24.6,43.3,35.1
06268,4410,49275,14.3,18.5,41.0,36.6
06269,3119,31339,7.6,10.7,29.1,23.5
06270,3781,84999,12.4,17.3,35.3,24.8
06271,1543,125689,10.1,12.6,37.9,24.7
06272,4296,38449,10.8,17.9,44.2,25.1
06273,3110,101565,9.6,20.8,20.8,19.3
06274,672,72550,12.3,14.4,46.2,39.7
06275,1432,46813,3.5,9.4,31.4,18.6
06276,4853,128602,4.0,24.6,35.7,18.4
06277,4102,103160,4.2,13.3,34.0,33.6
06278,3234,142993,6.5,8.5,43.7,19.3
06279,4186,143008,10.1,19.8,39.9,19.6
06280,325,47659,10.7,18.1,42.4,25.0
06281,4300,113312,11.6,21.3,49.1,38.5
06282,2097,37068,6.4,5.0,43.4,19.3
06283,871,126830,10.8,11.9,42.1,37.1
06284,4624,113562,4.4,11.3,24.1,37.6
06285,533,102886,3.1,23.5,30.6,15.3
06286,3199,144602,11.3,12.0,37.8,20.8
06287,2829,71471,11.6,15.5,28.9,25.8
06288,3507,51880,10.5,5.1,39.6,21.0
06289,3240,50847,6.1,21.2,27.9,18.1
06290,965,59055,14.1,7.3,29.5,26.6
06291,2893,39802,13.5,22.6,21.0,22.3
06292,3011,29944,9.2,19.7,26.9,17.3
06293,2515,25360,14.9,16.1,35.3,25.5
06294,350,88475,6.6,20.0,39.0,36.4
06295,3857,108894,8.9,20.9,33.2,28.7
06296,4756,28464,14.1,20.0,30.2,27.1
06297,1018,43610,8.5,18.2,36.9,31.3
06298,1273,55607,8.7,22.6,21.9,20.8
06299,3303,30044,4.0,13.5,28.2,21.5
06300,532,112545,5.5,16.3,31.6,22.6
06301,935,125154,4.9,24.4,34.4,28.7
06302,2346,63700,9.8,12.4,44.2,23.8
06303,2362,84890,6.8,20.0,42.6,32.7
06304,997,35916,3.9,12.8,34.2,21.8
06305,3732,118786,9.1,14.4,34.8,30.9
06306,4667,110825,11.0,11.7,41.1,15.6
06307,3915,94311,11.8,8.1,35.1,31.7
06308,346,70347,13.1,24.4,24.0,31.1
06309,2529,25817,8.8,13.9,33.8,35.7
06310,1090,27146,7.7,10.6,38.1,32.5
06311,3410,114694,11.2,17.9,37.6,16.1
06312,1026,115292,3.2,7.2,23.8,36.5
06313,3538,48480,10.6,15.9,49.1,19.6
06314,2707,57146,7.9,16.5,31.0,28.5
06315,1174,131137,8.4,8.9,49.6,21.9
06316,4122,144157,6.6,24.2,44.5,15.4
06317,3899,57611,4.5,16.9,27.2,18.1
06318,4884,112875,7.8,9.5,47.5,18.6
06319,3251,111639,6.7,21.7,26.9,28.8
06320,3538,49234,14.5,11.1,24.1,36.2
06321,4673,129318,14.3,19.6,32.7,39.3
06322,3591,29958,10.7,17.6,24.2,37.4
06323,806,80417,13.8,8.2,21.4,26.1
06324,3164,41825,12.0,6.9,29.7,39.3
06325,853,82036,7.2,17.2,28.9,16.3
06326,687,133788,10.2,18.4,47.7,35.6
06327,1434,84006,5.6,7.6,32.7,22.5
06328,1947,147346,11.2,8.5,49.7,37.9
06329,4034,83214,3.5,6.0,23.7,32.8
06330,4026,52450,13.0,7.7,35.9,33.6
06331,3417,89557,10.0,16.8,41.6,23.8
06332,4120,101227,3.7,9.0,29.3,16.9
06333,3255,105167,13.5,10.8,24.4,22.6
06334,4402,88211,13.5,16.1,38.4,28.7
06335,2298,44596,13.2,13.3,37.5,37.9
06336,264,84000,12.3,21.9,30.1,36.5
06337,2098,92432,11.1,16.4,27.8,26.0
06338,3157,58857,7.8,7.6,45.5,16.5
06339,2184,148362,4.6,12.7,48.6,34.5
06340,4528,25308,6.5,10.2,41.0,38.5
06341,502,137075,7.2,10.2,35.0,31.6
06342,513,50168,7.3,10.1,22.7,17.0
06343,144,53419,9.8,13.4,23.2,15.5
06344,4257,140706,5.5,7.6,33.8,38.6
06345,2567,123173,5.3,10.0,47.0,37.7
06346,967,95029,11.6,19.0,43.1,17.1
06347,118,37756,3.1,21.5,40.8,26.6
06348,464,54288,4.8,5.3,27.8,18.4
06349,3932,37384,8.2,6.7,24.1,26.0
06350,679,142949,4.8,22.1,46.9,22.4
06351,645,64852,14.5,9.3,25.6,34.1
06352,4250,40195,11.0,11.2,27.0,39.1
06353,4973,111210,8.2,11.7,42.9,18.1
06354,3139,146789,4.3,22.3,43.4,26.4
06355,4237,59125,7.6,8.3,40.6,35.7
06356,4144,25082,10.8,21.3,24.3,36.1
06357,4426,98978,14.6,14.4,25.6,23.8
06358,552,99821,8.7,20.7,45.1,28.7
06359,4061,128715,11.3,18.8,29.6,32.8
06360,1481,76539,5.3,19.6,36.6,39.4
06361,1567,108328,10.5,7.3,44.2,34.1
06362,2838,72803,5.9,11.2,28.4,33.4
06363,1316,83825,5.4,9.5,25.3,37.2
06364,980,106036,9.1,7.5,30.6,36.8
06365,3914,85555,5.5,17.8,35.7,21.6
06366,3249,99826,11.7,18.9,33.2,35.9
06367,184,61496,14.2,7.8,28.3,19.6
06368,4244,30294,7.7,20.4,32.0,19.4
06369,1268,69852,6.9,10.7,42.5,17.4
06370,4264,148612,5.1,12.5,36.7,30.9
06371,3229,90858,7.7,24.9,29.4,23.3
06372,3745,40836,9.7,8.8,35.2,20.1
06373,2626,125361,7.5,7.4,43.0,22.6
06374,2967,60828,10.5,10.4,28.8,30.5
06375,3616,73978,10.9,23.6,25.6,39.2
06376,3467,110620,4.2,7.4,36.5,18.3
06377,2294,63403,11.4,17.3,34.4,21.3
06378,3655,93920,13.8,20.9,37.7,32.4
06379,545,34453,3.3,23.4,23.3,19.8
06380,3726,50381,9.6,14.6,26.6,37.8
06381,4116,89542,10.2,14.2,21.9,29.2
06382,3975,83877,11.5,21.6,45.1,29.9
06383,3437,133537,7.6,8.9,31.9,38.8
06384,361,78377,12.8,14.2,46.8,32.9
06385,1948,126760,9.5,17.8,48.4,25.3
06386,4125,28664,7.9,19.0,21.8,31.5
06387,2366,60864,11.6,7.2,33.1,17.7
06388,191,114348,14.1,22.3,33.1,31.3
06389,4322,38871,12.7,21.4,39.4,32.7
06390,4275,98101,14.2,11.3,22.1,19.3
06391,3409,95195,6.2,14.5,48.0,33.4
06392,1082,50929,4.4,12.7,43.6,17.1
06393,3543,139836,9.4,24.6,20.7,20.0
06394,2633,120640,3.5,16.7,25.6,26.8
06395,793,30730,11.1,10.4,44.7,32.8
06396,4220,121834,5.9,19.9,26.7,30.3
06397,255,114083,8.5,21.4,31.0,19.5
06398,3688,139385,10.9,19.5,39.6,16.1
06399,1912,51359,8.8,6.7,22.1,25.5
06400,4214,80414,5.8,10.8,40.2,31.6
06401,1507,145241,13.6,12.2,28.1,23.6
06402,1316,101003,12.2,9.3,25.1,23.5
06403,1510,107534,10.2,14.6,23.0,30.2
06404,3597,116936,11.4,11.4,24.7,27.4
06405,4472,131735,8.0,5.7,36.6,37.4
06406,4940,140600,7.5,18.0,48.1,25.4
06407,651,126317,4.9,13.7,40.4,19.3
06408,3494,95945,12.6,5.6,33.5,19.2
06409,1276,120385,7.6,23.7,49.1,15.2
06410,4834,102481,11.3,18.0,27.2,20.8
06411,4432,107078,6.6,6.5,44.8,30.6
06412,1097,106520,12.6,22.8,24.9,20.8
06413,4176,54234,4.3,13.4,26.7,26.5
06414,2831,25547,10.5,9.8,34.5,16.1
06415,4037,79284,12.7,5.9,23.1,23.7
06416,4152,93436,10.9,19.9,28.7,30.6
06417,472,130978,11.4,24.4,40.1,36.3
06418,2348,76417,9.3,8.7,33.9,19.7
06419,948,33946,9.7,13.3,36.9,19.8
06420,2656,107654,3.8,9.8,21.5,27.7
06421,2422,77943,6.0,16.4,27.5,33.9
06422,603,122246,11.7,22.4,43.0,26.3
06423,3289,36020,14.3,7.6,37.2,16.3
06424,802,29317,9.5,11.0,20.0,29.3
06425,3725,125228,11.7,8.3,38.1,34.4
06426,414,25523,11.2,9.6,24.0,19.0
06427,2476,116622,15.0,7.6,24.0,39.5
06428,1140,101474,12.5,17.7,47.9,22.7
06429,4478,80076,10.5,5.9,49.0,33.6
06430,3090,105195,4.4,19.6,35.8,16.6
06431,357,33809,7.4,7.8,37.7,30.9
06432,674,40535,6.0,10.3,32.2,30.7
06433,4769,106834,13.2,11.9,46.5,32.1
06434,1652,75012,8.4,12.6,35.7,25.3
06435,4618,145872,9.4,8.5,47.8,37.9
06436,857,73951,14.6,14.8,26.7,26.3
06437,2910,114412,13.0,22.9,22.8,34.2
06438,1204,47264,12.5,14.2,49.6,31.5
06439,4624,104114,4.7,5.6,34.8,29.6
06440,3559,114821,3.3,12.3,38.4,30.5
06441,4092,86832,4.5,13.1,30.3,36.3
06442,303,136728,11.9,10.7,24.0,38.3
06443,2875,140995,7.9,10.9,45.2,35.3
06444,2432,104637,4.4,9.0,24.3,30.6
06445,2092,113266,11.9,24.1,35.1,23.6
06446,2343,52476,5.3,15.6,44.9,25.2
06447,406,76973,10.1,15.7,39.8,21.0
06448,1787,78017,11.9,13.5,40.2,22.5
06449,4209,40503,10.3,17.3,26.9,38.8
06450,1960,36506,14.9,13.5,35.8,24.0
06451,2061,146613,8.2,18.8,21.2,29.8
06452,822,65994,6.7,6.8,21.8,15.5
06453,879,41169,5.4,5.6,41.7,25.7
06454,628,43484,9.0,16.2,43.6,36.1
06455,4993,105374,13.2,19.7,24.2,38.1
06456,443,83723,14.4,18.4,48.5,28.9
06457,3886,119357,14.7,13.0,23.9,27.4
06458,3782,74588,9.4,5.1,32.6,15.8
06459,308,103273,10.3,7.4,25.9,26.2
06460,4836,125876,10.0,12.8,23.0,25.8
06461,3506,144050,8.6,18.3,49.0,30.8
06462,1411,102707,4.8,11.2,33.2,30.0
06463,2399,38920,3.8,15.6,29.9,35.8
06464,3436,121341,8.2,8.5,29.8,15.2
06465,2047,139996,5.2,8.4,26.3,25.1
06466,1019,135856,13.6,19.9,49.1,21.8
06467,2144,41875,12.1,13.8,34.7,35.5
06468,518,120814,10.4,24.0,35.9,38.7
06469,1849,87480,3.6,9.2,41.3,28.3
06470,2942,128612,10.5,14.0,32.2,34.0
06471,1199,107441,10.5,8.8,28.4,37.7
06472,3492,87629,8.3,10.1,28.8,26.7
06473,2872,92450,10.9,17.8,30.4,28.0
06474,2580,104398,13.3,23.2,37.3,33.2
06475,1645,27925,12.1,7.6,44.9,40.0
06476,1170,149248,8.7,7.6,27.3,33.2
06477,1950,93826,6.1,24.0,37.5,28.3
06478,4298,68101,8.7,19.7,42.5,18.8
06479,3039,44613,14.4,11.3,49.8,32.1
06480,2003,121106,12.8,13.1,47.2,31.3
06481,778,86473,3.3,20.8,39.4,28.1
06482,1088,134344,12.4,19.0,48.4,24.8
06483,2575,88903,5.0,17.2,48.2,21.3
06484,1707,44961,9.9,22.3,21.3,36.3
06485,2969,128913,12.7,11.2,39.5,28.5
06486,1602,93107,9.7,9.2,39.5,33.5
06487,1889,41616,7.8,13.2,40.3,29.1
06488,1525,133118,6.9,5.1,48.2,39.4
06489,2540,109572,6.7,15.1,28.6,30.5
06490,2142,145938,13.0,12.3,27.1,15.7
06491,1378,58984,12.9,7.6,34.4,25.9
06492,2694,28539,12.9,22.5,29.1,33.9
06493,4789,58289,6.4,8.9,29.6,36.4
06494,2536,87076,12.6,19.1,27.4,34.7
06495,3903,101562,3.4,19.1,40.1,30.9
06496,2305,109986,5.5,5.9,42.0,20.3
06497,1127,122558,9.2,13.6,23.0,17.4
06498,3639,36391,7.9,14.5,44.0,23.5
06499,3583,107260,4.3,21.4,28.0,29.1
06500,2341,134240,3.5,17.5,24.0,30.5
06501,2865,69906,10.3,6.3,33.7,24.3
06502,1273,102666,6.8,14.0,38.4,28.6
06503,3330,33250,3.2,11.0,41.6,17.7
06504,3450,74135,8.2,8.4,38.0,36.3
06505,503,126557,6.7,10.5,48.1,30.0
06506,2825,46065,9.9,21.8,20.6,17.6
06507,3482,79785,14.2,17.4,47.3,18.0
06508,4263,139930,6.7,13.7,42.0,35.3
06509,187,123531,15.0,19.4,48.1,20.8
06510,1258,31703,4.0,24.4,27.5,21.8
06511,4373,136109,4.1,23.5,25.7,19.8
06512,2957,76754,11.6,6.9,49.9,20.5
06513,1481,120376,12.0,11.6,33.4,18.4
06514,4781,98854,8.1,11.3,28.2,25.0
06515,2164,94966,6.4,16.1,43.8,16.9
06516,2474,62621,12.5,6.8,36.1,36.8
06517,417,139595,14.5,23.4,38.6,30.1
06518,1602,100159,14.9,20.7,21.6,23.0
06519,2142,59936,10.6,7.5,40.0,23.2
06520,4698,55439,11.9,10.1,40.7,28.5
06521,2122,119071,12.9,7.9,24.1,17.6
06522,218,126052,12.6,14.6,42.3,39.6
06523,809,75460,14.9,22.8,22.1,33.0
06524,3657,84469,12.7,17.9,22.8,20.4
06525,4240,92129,11.0,17.1,38.8,35.9
06526,4509,138089,7.5,6.5,48.4,29.7
06527,3350,119191,10.2,23.1,33.3,34.7
06528,517,141181,13.6,10.6,24.8,36.5
06529,2703,117142,6.7,23.0,42.4,31.1
06530,3954,134748,3.4,14.1,37.7,31.8
06531,1201,40941,6.9,15.6,49.2,35.6
06532,4521,103088,14.5,17.1,24.2,29.1
06533,3528,49267,12.5,10.8,43.0,26.6
06534,2361,95313,5.2,21.7,27.8,32.9
06535,4269,80590,3.1,24.2,47.4,24.8
06536,3734,64876,11.0,10.7,43.7,26.8
06537,608,98974,9.9,5.0,33.7,24.0
06538,2479,119631,4.0,15.5,21.3,36.6
06539,3264,140770,14.6,16.9,40.5,25.9
06540,787,55507,10.4,6.3,33.9,35.0
06541,4852,103656,10.8,18.5,43.9,34.4
06542,1392,51057,13.2,10.8,42.2,15.4
06543,4005,123314,7.0,24.2,42.4,37.2
06544,3175,121602,9.7,20.6,25.1,28.8
06545,3309,108926,9.9,6.5,33.1,28.9
06546,424,87468,14.6,24.1,34.1,23.5
06547,2093,88180,4.6,9.5,43.5,35.8
06548,4076,94065,12.1,21.0,32.2,18.2
06549,4912,141980,9.9,17.9,46.0,26.9
06550,2870,39584,13.1,15.7,28.3,21.2
06551,4472,140632,13.0,23.7,49.6,34.1
06552,2683,82778,3.1,17.1,22.7,19.8
06553,3657,47632,6.1,22.2,34.9,18.4
06554,3687,43673,5.2,21.6,37.7,19.9
06555,251,28343,8.5,18.4,33.3,37.0
06556,1054,43950,13.9,14.8,36.5,25.2
06557,4454,125063,3.1,7.0,43.4,15.6
06558,2471,105600,8.9,8.1,25.1,34.0
06559,1291,46547,13.6,15.7,48.4,31.7
06560,787,122305,14.1,11.6,31.8,26.8
06561,409,78027,10.9,9.2,38.7,39.9
06562,1602,125532,13.0,24.3,33.2,23.4
06563,3227,89091,6.9,22.2,38.0,27.4
06564,4668,72531,6.4,13.6,41.7,23.4
06565,3467,66227,3.6,22.4,35.2,28.2
06566,3495,72683,9.0,6.2,23.3,38.9
06567,913,81171,8.5,7.0,30.0,15.7
06568,945,35390,7.5,24.0,44.1,33.2
06569,1264,36879,4.4,18.8,37.1,28.6
06570,4862,39935,5.8,20.3,42.8,21.7
06571,1867,78629,5.4,21.7,46.6,23.1
06572,454,145605,14.3,6.1,33.2,19.5
06573,1972,57574,14.6,19.4,30.6,28.3
06574,2124,74666,3.0,12.1,23.3,15.4
06575,2917,108663,5.0,21.4,28.1,34.8
06576,3932,99657,13.7,12.8,32.6,32.2
06577,4375,53507,3.5,20.4,24.0,24.5
06578,165,147544,14.3,23.0,23.4,20.8
06579,4366,73555,7.6,11.8,33.4,27.4
06580,4190,124752,9.5,14.4,31.2,23.4
06581,2621,143575,12.2,15.7,45.4,34.6
06582,2681,41582,5.9,18.8,20.8,24.0
06583,1490,51631,4.2,21.9,42.9,33.1
06584,1230,43164,12.7,9.2,26.3,30.6
06585,2586,111820,14.8,23.9,46.4,29.0
06586,934,55646,10.9,20.7,28.5,37.0
06587,326,45806,12.9,7.8,36.5,31.0
06588,3615,84057,14.3,11.7,27.6,38.5
06589,4637,112633,5.7,10.0,32.4,26.8
06590,2543,79895,7.2,8.2,27.1,24.4
06591,827,72974,5.6,17.9,31.2,30.6
06592,3786,36284,3.7,6.3,45.9,25.9
06593,3722,38857,11.8,17.0,40.8,26.7
06594,1136,110424,4.7,21.6,30.0,23.7
06595,1932,65440,4.1,12.2,45.6,32.9
06596,2840,71106,7.3,14.8,21.5,30.7
06597,592,43951,3.7,7.9,41.2,28.8
06598,1648,132425,5.2,19.4,38.8,26.2
06599,1243,46009,3.8,23.2,31.2,31.2
06600,4057,114010,13.5,19.7,32.4,37.5
06601,3507,39835,12.4,7.5,31.4,33.9
06602,739,95888,13.3,11.9,39.2,21.7
06603,272,141107,13.4,8.5,27.1,31.6
06604,4454,117117,14.3,16.8,49.8,16.4
06605,4059,67290,5.2,19.5,20.1,37.0
06606,616,43941,13.8,24.5,34.0,28.5
06607,622,131174,9.3,15.1,26.9,32.1
06608,2017,123727,5.0,17.7,30.6,27.4
06609,2986,57917,10.9,7.1,45.9,29.3
06610,2264,53039,6.9,8.1,30.7,33.2
06611,2029,51089,3.6,9.6,26.4,36.9
06612,4045,85059,3.9,6.1,31.0,19.5
06613,2309,120278,8.1,13.2,29.6,22.5
06614,3883,137951,12.9,24.0,35.2,38.2
06615,2690,82247,6.7,18.1,47.0,15.8
06616,4176,139826,12.2,13.7,40.9,21.8
06617,1193,64833,3.7,14.9,45.5,27.7
06618,3980,102453,7.7,7.9,29.0,35.9
06619,2594,43254,4.5,6.9,20.9,25.3
06620,2679,108981,13.4,10.2,30.9,20.6
06621,2588,117107,14.6,11.1,41.2,22.6
06622,2885,57611,6.9,7.5,28.3,21.6
06623,2858,134314,14.9,18.8,28.3,18.9
06624,1674,71827,12.0,23.5,22.8,25.3
06625,2473,82272,3.0,8.5,26.2,26.9
06626,4090,84257,8.8,21.8,42.0,30.9
06627,4945,38830,13.0,11.0,35.2,29.9
06628,1193,137166,9.4,17.1,22.0,24.6
06629,1289,131485,9.6,6.8,49.9,19.9
06630,2789,127584,8.4,9.8,37.0,33.8
06631,4195,137749,7.7,8.2,24.7,30.2
06632,1975,30696,3.3,8.2,21.5,24.4
06633,3506,91278,10.5,23.7,36.7,20.5
06634,1887,146112,12.2,12.3,27.6,32.3
06635,4032,56262,12.5,8.9,27.5,31.9
06636,1707,61949,10.5,8.4,34.9,26.1
06637,3848,37425,7.1,18.5,33.9,23.2
06638,148,69497,3.3,19.4,30.8,38.2
06639,3961,82420,13.7,24.6,44.3,32.9
06640,2280,125295,8.1,17.5,32.0,19.6
06641,3146,46640,10.2,14.2,33.5,22.2
06642,2933,127009,5.3,9.5,38.8,37.3
06643,1497,136367,4.7,5.8,41.4,21.1
06644,3926,124320,4.0,22.6,31.2,20.8
06645,4674,98824,12.6,20.8,35.6,16.4
06646,931,107914,10.8,20.9,35.1,25.4
06647,2797,149434,10.5,11.4,46.4,25.2
06648,4877,81093,14.0,12.2,32.5,32.7
06649,2835,148912,4.9,20.7,33.8,38.4
06650,181,131578,5.0,18.8,37.3,38.2
06651,186,72150,5.3,18.0,40.0,23.2
06652,2163,51111,8.1,16.1,20.0,23.9
06653,921,62293,13.5,12.4,39.6,38.4
06654,262,128513,13.6,19.8,24.6,16.9
06655,3839,74664,10.1,12.2,49.3,24.3
06656,2497,43306,10.9,19.7,30.7,31.0
06657,2032,125001,13.8,8.8,34.5,15.8
06658,2828,120896,10.5,16.8,22.0,23.6
06659,3635,102213,5.8,12.1,46.2,28.0
06660,3546,117672,11.5,21.6,27.4,37.3
06661,2890,43298,12.2,15.4,29.2,21.0
06662,2807,29753,10.6,17.5,38.6,34.3
06663,4033,97352,6.3,6.7,20.2,26.3
06664,3485,102704,7.8,14.9,49.7,27.4
06665,1022,99374,8.6,20.6,35.2,15.2
06666,2275,58565,4.7,22.2,45.0,22.7
06667,1682,49652,8.4,19.4,47.2,37.2
06668,664,113144,4.9,13.4,20.0,27.1
06669,3358,106676,9.0,10.1,32.8,30.6
06670,2697,104628,3.6,12.8,46.7,19.6
06671,2600,113617,14.4,16.2,40.8,39.5
06672,4666,35875,6.0,5.1,42.2,24.8
06673,1087,115853,8.6,23.2,36.5,24.3
06674,3736,73996,3.4,11.9,49.3,36.7
06675,323,58993,5.3,20.9,23.1,19.7
06676,450,122101,11.3,15.7,46.1,33.8
06677,2028,30566,4.3,18.2,40.3,23.7
06678,448,135698,10.5,20.2,36.4,30.9
06679,4377,148844,3.0,10.8,40.1,37.3
06680,4832,104139,8.6,17.1,43.5,34.2
06681,1117,63690,11.7,20.0,25.6,31.6
06682,2326,70741,14.1,20.4,26.6,28.5
06683,4967,128340,8.9,13.3,27.3,15.9
06684,4224,82655,13.1,19.6,30.4,29.7
06685,2519,27646,12.6,11.0,37.0,26.3
06686,1993,147372,6.5,7.5,47.3,23.3
06687,3140,109651,13.5,7.3,27.6,26.4
06688,2168,66592,10.7,15.1,36.6,19.2
06689,1225,54339,4.3,12.7,49.3,19.8
06690,3217,127998,14.3,9.6,40.3,39.8
06691,4261,128849,5.1,12.8,32.9,35.4
06692,4142,61449,8.6,13.2,22.2,34.2
06693,4533,123718,8.6,16.1,29.7,34.8
06694,2270,134702,10.5,6.2,29.6,30.9
06695,546,116654,11.0,23.2,40.2,39.9
06696,2758,115883,5.8,12.4,25.1,26.0
06697,3462,78631,7.2,17.3,34.8,37.8
06698,2818,64967,4.7,11.1,32.0,24.1
06699,3583,68547,4.5,20.2,24.2,28.2
06700,3044,90463,12.9,14.2,46.7,33.7
06701,4476,71851,12.0,11.4,38.6,26.3
06702,695,50062,8.3,24.3,40.2,25.2
06703,2086,84123,4.2,22.3,31.9,32.5
06704,2850,98068,8.4,8.6,45.1,15.7
06705,1174,113327,6.5,19.0,47.8,23.9
06706,4069,114229,12.3,20.1,20.7,28.2
06707,4405,33221,4.2,5.7,33.5,20.2
06708,4321,40234,8.4,24.2,40.1,35.7
06709,4687,33321,10.1,9.7,45.1,15.5
06710,3680,32945,14.8,23.2,43.6,19.7
06711,3107,30189,4.1,18.1,49.4,24.3
06712,1069,127518,4.4,15.2,42.7,30.1
06713,680,27374,14.9,20.7,23.8,22.9
06714,2924,94519,7.9,18.5,24.8,39.8
06715,4101,36333,11.9,19.8,48.6,18.7
06716,1311,90743,12.4,22.2,20.7,29.3
06717,329,135711,6.8,14.4,31.3,22.0
06718,4384,65907,5.6,13.5,32.9,22.5
06719,3285,34173,6.3,23.0,27.8,15.4
06720,601,29302,12.2,21.0,41.9,22.5
06721,2232,135997,13.1,5.4,45.0,35.6
06722,148,64679,11.4,18.1,48.7,21.7
06723,3666,80842,8.3,23.1,49.0,29.4
06724,3155,51747,6.2,18.7,31.8,34.2
06725,788,25111,8.1,16.1,48.4,34.7
06726,486,146841,14.0,8.5,34.6,38.8
06727,1069,106102,13.4,24.0,45.0,31.0
06728,3560,122238,6.9,17.5,43.6,39.1
06729,1105,128013,6.9,7.0,26.7,18.7
06730,3152,46424,12.4,23.6,37.1,18.9
06731,3517,108329,8.1,15.3,49.1,27.9
06732,2402,33897,9.9,8.1,35.8,35.5
06733,2383,63640,8.1,9.5,35.7,36.4
06734,1707,39482,5.9,24.4,38.8,26.2
06735,4466,115052,5.3,13.7,47.9,39.2
06736,222,145963,4.7,13.4,31.6,38.3
06737,1380,52355,3.1,14.7,21.1,24.5
06738,3827,81145,6.4,19.0,25.4,27.7
06739,358,45583,5.1,12.3,48.8,26.8
06740,1047,142288,6.1,13.4,27.8,39.2
06741,624,134111,3.9,19.9,42.3,35.1
06742,987,106718,7.1,14.2,31.5,28.0
06743,307,29857,9.2,19.3,21.1,15.7
06744,3482,122521,14.3,24.2,29.9,15.9
06745,2894,36166,7.2,24.3,32.4,21.0
06746,248,147494,3.4,13.9,27.0,32.8
06747,537,146493,7.3,9.7,49.1,22.3
06748,2302,32498,12.8,10.0,49.7,15.9
06749,3849,62807,7.1,21.4,28.3,32.2
06750,3261,50423,6.5,6.6,48.8,29.2
06751,4001,77095,14.0,5.8,47.6,37.5
06752,4553,131371,6.6,18.6,48.5,37.7
06753,3345,69180,14.6,23.2,42.1,39.9
06754,4651,66128,13.0,9.6,34.7,22.5
06755,2923,113620,11.2,6.1,32.3,22.4
06756,4824,124288,10.2,22.9,20.9,39.5
06757,3370,124411,5.7,12.1,26.4,39.3
06758,585,84911,11.8,16.0,42.2,20.0
06759,299,82450,7.2,21.7,23.4,26.6
06760,4566,70940,8.8,10.0,20.4,28.9
06761,2082,81584,4.2,17.0,43.7,37.9
06762,1571,85049,6.6,24.8,31.8,18.1
06763,4443,35270,9.3,19.8,31.9,21.9
06764,4983,85962,8.6,12.9,28.2,21.7
06765,2411,29342,7.1,20.4,45.2,38.2
06766,3473,68933,8.7,5.4,44.5,19.0
06767,2178,92089,11.9,9.3,35.2,28.9
06768,1621,92538,8.5,19.9,37.6,30.7
06769,704,49488,9.1,10.2,27.4,25.7
06770,3948,121279,11.4,7.5,24.3,15.4
06771,3442,140185,13.1,10.9,30.0,17.4
06772,1517,79101,9.3,8.4,43.3,23.7
06773,4697,70359,14.4,13.4,46.8,36.0
06774,3975,26421,7.2,7.5,32.5,21.6
06775,3033,94010,6.0,21.8,46.9,21.2
06776,648,86755,11.3,20.6,28.8,39.8
06777,938,145668,5.1,11.1,31.4,36.0
06778,3915,78525,13.8,15.4,29.5,20.4
06779,947,50117,7.6,22.1,27.3,19.5
06780,4809,81462,11.4,23.6,32.0,31.8
06781,4607,99516,9.8,6.8,30.1,28.5
06782,4873,139073,3.7,19.4,26.5,17.5
06783,4354,148235,11.5,7.7,35.9,18.1
06784,4568,145331,12.5,5.4,39.6,28.5
06785,2372,69934,14.8,6.6,42.1,28.5
06786,3420,99954,8.0,16.5,43.7,33.5
06787,2658,82593,9.0,12.5,35.2,21.8
06788,4798,37390,13.5,7.4,30.9,25.3
06789,4411,47562,6.2,14.5,27.9,39.5
06790,2096,118507,5.3,15.2,32.6,38.1
06791,3773,119081,4.6,20.7,29.1,30.5
06792,1664,58299,14.7,18.3,36.5,33.8
06793,4118,82902,6.2,14.3,20.4,37.3
06794,1940,124923,12.1,11.5,34.2,29.2
06795,3391,42675,8.4,5.0,42.2,39.3
06796,2987,110044,5.9,21.6,28.4,21.7
06797,826,144568,14.0,10.3,46.1,19.3
06798,1344,61881,8.6,9.3,25.4,28.2
06799,3560,34319,9.8,19.7,43.7,25.6
