ZCTA,Population_65plus,Median_Income,Heart_Disease_Prevalence,Diabetes_Prevalence,Obesity_Prevalence,Arthritis_Prevalence
02613,1436,28763,13.6,5.8,38.1,15.6
02614,3800,70209,13.3,5.2,27.0,30.9
02615,1048,49078,4.2,15.9,23.2,36.7
02616,3473,83434,4.8,15.6,31.0,17.9
02617,559,60656,8.9,17.3,46.3,37.4
02618,4746,100450,7.4,5.3,36.2,35.9
02619,492,78595,11.4,15.1,28.8,26.9
02620,4038,29006,8.9,10.7,22.7,24.7
02621,1887,42470,3.2,20.1,25.4,20.9
02622,2357,97035,6.4,12.0,32.5,16.5
02623,1238,124608,13.8,12.1,42.7,21.9
02624,3908,101840,9.1,18.1,34.6,35.5
02625,4841,120771,12.6,18.2,34.1,27.0
02626,2554,47894,7.8,6.2,28.3,16.1
02627,1566,42398,11.1,17.5,27.5,28.0
02628,3774,70332,5.0,18.2,40.2,33.3
02629,1477,115332,11.8,14.2,41.4,33.8
02630,2697,145536,12.4,21.6,48.9,36.3
02631,241,102533,4.1,5.2,47.0,33.0
02632,2759,55780,5.2,24.4,37.6,15.2
02633,4696,67086,8.6,12.5,38.3,25.4
02634,939,118368,10.6,16.9,31.7,23.4
02635,3718,51506,10.6,5.7,49.2,26.4
02636,4017,133618,11.0,19.2,47.5,34.8
02637,695,99200,11.6,15.9,21.3,16.0
02638,2004,128424,9.1,24.2,31.2,31.8
02639,380,140103,9.9,13.5,32.0,25.2
02640,523,120700,3.1,19.4,28.1,40.0
02641,4465,120596,5.0,6.5,33.2,22.3
02642,4349,76020,9.0,6.3,33.5,27.2
02643,1850,38985,11.9,24.0,43.3,38.7
02644,4857,127416,12.7,10.1,47.3,19.1
02645,2067,108453,11.7,23.2,35.8,29.4
02646,4188,147610,8.8,6.8,27.7,30.6
02647,4278,26462,6.4,17.8,36.1,30.5
02648,3046,137494,8.3,16.0,25.3,34.1
02649,1549,49082,3.1,24.3,30.5,18.4
02650,2431,26865,10.2,13.1,36.1,32.8
02651,2320,61777,3.9,6.0,48.6,19.0
02652,3889,36322,4.7,14.5,34.1,25.8
02653,2910,116848,10.5,21.5,20.3,37.8
02654,4828,52762,3.2,6.0,23.3,19.0
02655,1631,39538,9.9,5.7,32.0,32.6
02656,4982,82125,10.7,21.4,25.1,31.1
02657,3090,98246,12.5,21.5,29.7,33.2
02658,4593,115583,3.8,9.0,46.1,37.7
02659,1243,28177,3.0,18.1,40.7,35.2
02660,1033,52502,12.2,6.3,39.1,28.6
02661,1560,44249,6.5,20.3,31.8,20.2
02662,2823,28197,13.6,11.1,43.1,18.7
02663,2612,60229,5.2,9.6,50.0,16.6
02664,385,49166,10.0,18.6,30.0,27.2
02665,364,137290,4.3,23.2,40.0,36.7
02666,2467,94117,7.8,5.8,26.1,20.4
02667,3547,33692,13.6,7.9,23.0,37.6
02668,1862,131298,10.3,10.1,49.1,18.9
02669,3148,123424,11.3,23.6,26.1,37.2
02670,2481,26775,5.7,22.5,23.1,32.4
02671,2369,57656,14.1,23.1,34.5,21.6
02672,140,25606,10.5,12.6,40.9,39.5
02673,167,82281,4.3,9.6,20.0,26.1
02674,1087,32375,3.2,8.8,32.0,19.5
02675,4108,25819,3.2,22.6,34.1,32.1
02676,3298,101992,3.6,9.6,34.8,19.1
02677,4890,56373,13.9,15.6,32.0,37.3
02678,2624,25783,7.3,11.6,24.6,38.1
02679,1185,75998,6.6,15.0,41.4,16.8
02680,2579,32560,8.0,11.9,39.1,27.0
02681,1793,54168,7.9,10.9,21.0,16.6
02682,2415,90927,5.9,13.5,38.1,24.3
02683,878,49264,4.1,11.7,42.6,32.7
02684,4689,124436,4.3,21.8,23.8,24.2
02685,1685,101245,10.2,16.6,42.9,38.3
02686,1592,127749,7.8,8.5,27.8,20.9
02687,760,103598,13.8,9.7,40.3,19.5
02688,1448,71801,8.6,6.1,40.1,31.3
02689,1399,100924,9.0,11.0,37.0,37.9
02690,4040,72359,14.1,18.4,26.7,15.2
02691,2086,53036,9.0,8.7,28.2,35.2
02692,2144,30318,9.0,7.0,34.2,28.2
02693,3616,88371,7.4,11.4,20.8,16.7
02694,1158,79714,11.5,17.3,32.5,31.5
02695,1076,55544,7.7,14.5,40.8,25.5
02696,4677,45823,10.1,11.6,20.1,25.5
02697,827,74828,8.4,22.7,42.2,17.2
02698,2627,129555,9.3,14.4,32.9,32.1
02699,3236,41978,12.9,14.1,34.6,17.7
02700,442,53460,8.0,5.6,26.7,27.1
02701,1547,69111,5.8,17.8,32.4,35.8
02702,2479,28324,9.8,14.2,35.2,33.6
02703,3759,113088,14.3,7.9,49.4,20.2
02704,626,80578,11.3,9.9,38.6,35.5
02705,1996,147418,6.7,9.0,38.9,37.0
02706,4854,27934,14.6,7.4,49.9,33.5
02707,2173,30033,7.1,13.7,21.1,39.9
02708,505,130067,14.8,12.3,46.1,16.9
02709,1673,31086,5.3,12.2,43.7,16.8
02710,4700,62101,15.0,10.0,21.4,30.7
02711,3840,68945,3.9,13.7,33.3,23.2
02712,4374,117475,11.6,16.0,35.5,26.0
02713,4327,140527,11.9,17.2,21.0,33.4
02714,1946,43894,11.2,9.4,33.4,37.6
02715,1578,86113,12.3,19.6,46.4,21.0
02716,2495,29687,8.7,5.5,20.9,19.4
02717,871,27887,3.6,20.0,44.8,33.8
02718,678,28043,7.3,10.7,45.2,36.2
02719,3001,43015,10.7,12.4,20.1,34.3
02720,293,42789,10.8,16.6,47.3,18.2
02721,2107,81784,5.3,17.2,41.5,34.0
02722,1285,31115,6.0,13.4,48.2,26.0
02723,2494,53821,8.8,23.8,47.9,30.2
02724,3098,47879,11.7,22.2,27.4,25.1
02725,1892,142177,13.2,9.5,35.5,15.3
02726,1210,78642,4.0,16.8,34.7,39.9
02727,4105,85780,14.1,19.4,41.3,19.4
02728,2361,74157,14.1,9.3,37.5,31.8
02729,3836,142269,3.1,5.4,48.9,20.5
02730,3893,57717,9.1,24.5,35.1,15.9
02731,2036,131715,10.0,24.2,31.2,39.7
02732,4975,85262,9.6,11.4,49.8,15.2
02733,4457,65971,10.4,9.8,37.8,30.4
02734,829,126146,9.0,8.1,32.3,33.5
02735,4478,96040,6.5,18.7,30.6,29.1
02736,3551,146535,4.1,20.1,41.2,34.2
02737,4557,99185,5.5,13.4,46.7,19.3
02738,4636,117384,11.9,9.9,25.3,15.6
02739,2240,88823,5.9,14.0,31.2,28.4
02740,1744,49742,13.0,15.3,22.0,25.8
02741,2900,106211,7.8,15.9,28.2,34.2
02742,241,130587,8.0,13.9,47.5,16.5
02743,1555,137453,13.4,5.1,39.4,16.3
02744,4896,125277,5.6,14.4,47.4,23.4
02745,2196,51520,5.3,11.9,36.7,34.8
02746,1425,39833,14.8,16.1,49.6,26.7
02747,1313,76347,9.5,6.4,39.1,34.7
02748,1259,86475,5.3,22.6,41.6,31.0
02749,4750,98110,5.0,22.5,45.9,25.7
02750,4599,33143,13.3,16.3,30.6,35.9
02751,4797,114472,10.2,19.7,28.9,31.7
02752,440,127132,4.4,13.8,25.2,25.5
02753,3928,112005,13.6,16.8,41.2,17.8
02754,2068,73538,8.3,17.4,44.6,24.2
02755,803,88795,14.9,12.1,31.7,16.5
02756,4513,128041,6.4,24.2,20.0,27.1
02757,2529,107159,9.3,17.1,47.2,16.4
02758,1900,148796,5.1,24.8,41.7,34.3
02759,4748,126256,8.3,13.6,46.6,23.9
02760,955,102166,5.1,5.6,46.3,30.2
02761,1912,42239,6.7,11.0,34.7,22.6
02762,2966,121559,6.2,18.0,42.6,37.1
02763,3742,52240,6.4,23.2,45.4,27.3
02764,282,126542,14.6,17.3,21.3,33.7
02765,3212,25553,3.5,14.4,44.4,31.5
02766,4592,49518,9.0,6.6,35.0,32.5
02767,1617,134309,10.6,7.9,30.7,27.9
02768,1456,133381,10.9,6.1,25.1,40.0
02769,2274,38612,12.1,19.2,26.8,17.5
02770,3729,101673,12.1,21.6,43.9,27.7
02771,3728,89459,14.5,8.3,45.9,24.1
02772,4196,50804,12.1,11.5,48.9,24.0
02773,3339,66154,12.9,14.6,24.4,33.9
02774,3791,65106,9.4,7.9,35.5,15.2
02775,118,123041,10.9,13.3,47.5,24.6
02776,3503,135183,8.7,24.3,26.6,25.3
02777,4779,80146,6.3,19.4,27.3,27.7
02778,4651,34617,6.8,8.3,36.3,24.9
02779,3104,40398,7.3,7.0,37.1,22.3
02780,1232,27693,7.1,13.9,25.8,28.8
02781,3439,55971,9.4,24.8,35.6,37.7
02782,3411,92507,6.0,20.9,47.3,23.2
02783,3472,79554,9.2,10.9,37.5,17.6
02784,1087,105078,14.0,5.5,43.6,27.5
02785,3421,99227,7.9,13.2,43.2,36.1
02786,4715,103990,5.7,8.2,31.6,18.4
02787,273,111034,7.2,8.6,43.6,36.2
02788,3841,94309,13.5,8.2,44.9,32.8
02789,3152,110567,14.3,19.4,32.7,29.0
02790,826,65677,13.6,5.7,43.6,26.2
02791,3860,93402,6.4,16.3,49.8,25.5
02792,1975,74838,7.7,20.1,38.9,33.1
02793,4133,123104,14.7,8.1,27.5,26.9
02794,1089,92603,6.9,22.9,45.1,31.4
02795,3844,47291,4.7,6.6,23.6,15.9
02796,2786,53497,6.4,18.7,35.0,38.5
02797,519,140135,14.6,8.4,46.9,26.3
02798,693,56969,8.0,21.1,39.4,37.8
02799,1874,133262,14.2,16.4,49.2,30.8
02800,2559,67084,4.2,16.8,31.8,31.5
02801,1035,121994,12.2,11.9,35.8,19.9
02802,3908,41677,4.1,10.7,30.9,16.8
02803,431,55245,5.4,14.3,39.6,20.4
02804,3549,78312,10.4,20.2,29.1,28.4
02805,2802,60314,8.2,8.4,28.1,15.9
02806,4106,33267,11.0,21.3,42.2,37.0
02807,3968,64812,14.7,14.6,49.3,25.6
02808,4300,28775,3.6,14.0,25.1,27.1
02809,301,101924,5.3,5.3,46.2,18.6
02810,2597,100802,10.7,7.5,48.1,36.5
02811,1942,88078,13.8,13.6,43.1,31.5
02812,1966,50875,12.6,24.6,31.8,17.2
02813,2096,120803,8.6,10.0,21.9,19.6
02814,1009,143866,11.9,5.2,20.9,16.2
02815,4405,72589,5.5,13.7,37.9,30.4
02816,4758,28534,3.2,5.3,43.6,18.1
02817,3289,92589,9.8,11.7,29.1,27.1
02818,870,64880,12.8,12.1,33.3,32.7
02819,3255,43083,8.2,5.0,27.5,28.2
02820,2601,86807,9.8,20.6,44.4,26.8
02821,2814,76670,8.1,23.3,44.0,17.4
02822,4824,100465,9.2,25.0,42.0,27.9
02823,3685,79720,13.6,15.2,45.4,16.8
02824,1728,67890,8.7,11.1,24.7,15.3
02825,486,64600,3.1,19.3,33.4,36.2
02826,3521,66329,12.6,19.7,44.5,38.2
02827,4108,122619,10.4,12.6,48.7,15.1
02828,4193,28739,11.8,16.3,44.2,31.1
02829,4463,45757,13.8,21.4,46.8,20.8
02830,2566,58107,6.4,8.8,20.6,26.6
02831,2382,27862,9.0,5.4,42.7,27.8
02832,1956,107533,10.2,15.8,24.2,27.6
02833,2098,42487,7.1,18.3,42.3,31.0
02834,1336,53353,13.2,16.5,22.2,20.1
02835,4769,33984,11.4,16.9,28.9,33.8
02836,4244,48130,11.8,12.9,40.5,20.5
02837,1250,98794,12.7,18.0,25.8,37.4
02838,4418,103038,6.1,5.9,43.5,16.9
02839,1531,62279,11.9,8.0,22.7,16.9
02840,1919,65080,12.3,13.9,44.9,17.2
02841,2424,37839,13.1,23.9,37.1,31.6
02842,1230,118907,8.9,17.9,20.6,17.6
02843,2758,79557,9.1,12.1,27.6,19.8
02844,3600,123874,4.2,14.2,34.5,23.2
02845,474,66499,13.2,21.9,39.3,31.5
02846,2220,30356,9.4,15.8,40.2,30.5
02847,4120,107036,10.1,6.0,46.8,37.0
02848,2121,100926,4.5,13.3,33.1,18.5
02849,3805,54778,10.2,12.8,20.4,19.2
02850,3359,130528,3.5,23.0,28.0,20.9
02851,3535,88192,14.1,11.1,22.8,22.6
02852,1989,77183,13.4,6.3,45.1,32.8
02853,1923,110376,5.3,12.1,24.5,27.9
02854,1574,54980,10.1,5.9,30.7,28.4
02855,2342,60819,10.2,21.6,24.4,22.2
02856,3343,39065,12.6,16.8,35.5,33.5
02857,3234,35559,12.1,14.4,25.9,26.6
02858,2170,149514,14.9,12.2,42.9,26.7
02859,459,98969,7.2,13.4,34.7,21.0
02860,2141,33656,4.5,20.8,34.9,22.2
02861,1241,68210,9.9,8.6,48.5,28.3
02862,1735,86988,12.2,6.4,29.6,16.5
02863,4100,56477,6.4,16.2,31.4,38.5
02864,2043,137060,5.8,22.2,37.8,28.6
02865,4874,131111,12.6,16.2,30.2,30.9
02866,3461,130606,12.0,20.9,44.9,15.7
02867,3080,54529,5.4,22.9,36.4,16.1
02868,106,43262,13.4,6.5,20.1,39.1
02869,3367,90087,4.6,16.8,29.7,18.9
02870,1691,62649,4.3,21.7,35.0,19.0
02871,3364,78788,7.2,17.9,43.4,37.1
02872,2706,76686,13.6,16.8,42.2,34.9
02873,3319,67865,11.3,20.8,40.1,31.4
02874,3373,61577,7.7,19.1,45.0,32.5
02875,1013,99299,4.9,15.0,26.4,15.6
02876,2111,112525,11.6,5.9,33.8,32.1
02877,1542,114653,10.2,17.3,36.2,20.7
02878,3154,89327,14.9,9.3,49.2,20.7
02879,3646,85052,12.2,10.1,49.3,25.9
02880,4321,138044,4.2,18.6,34.9,25.5
02881,3028,61409,11.7,14.1,24.3,28.2
02882,1929,53080,6.1,19.3,46.6,33.2
02883,675,53195,14.5,12.9,20.8,37.5
02884,1029,91192,3.2,22.4,33.6,26.3
02885,3859,40609,5.9,13.5,34.9,29.9
02886,3799,44535,9.0,14.9,24.4,27.4
02887,1563,148828,3.9,7.5,31.1,15.1
02888,3375,29110,7.1,15.1,40.2,35.7
02889,1154,134518,9.0,9.8,41.0,33.4
02890,2000,32207,8.4,20.3,43.4,39.0
02891,1557,87544,8.5,19.3,37.2,24.3
02892,1499,73637,13.5,5.3,28.8,35.5
02893,3515,58074,9.1,14.9,20.4,33.2
02894,542,66664,14.3,5.9,38.2,17.9
02895,3750,111412,4.8,16.4,36.9,39.3
02896,4752,99405,6.4,23.0,39.0,18.8
02897,1278,122225,10.9,22.3,47.9,35.8
02898,4558,68872,6.4,9.9,27.1,26.8
02899,1357,37185,7.2,7.8,41.2,30.0
02900,3734,131706,13.8,20.8,26.0,27.9
02901,1941,45878,9.5,15.9,43.6,16.7
02902,2409,26396,7.0,13.5,20.9,38.7
02903,1010,28460,12.3,21.2,28.1,36.8
02904,4440,127657,3.8,10.1,27.7,29.7
02905,4737,76314,9.8,9.5,45.5,27.3
02906,4109,70389,4.2,17.2,36.4,23.3
02907,2269,119556,5.1,10.5,32.4,19.4
02908,2272,133776,3.7,13.5,27.3,34.6
02909,223,32676,13.8,14.1,29.7,27.9
02910,3258,62312,3.6,9.1,41.6,32.0
02911,885,28148,9.2,6.2,45.5,22.4
02912,2516,37272,5.7,20.3,22.8,37.3
02913,896,91363,7.6,20.7,20.4,39.5
02914,4272,27655,8.9,17.0,36.5,31.5
02915,4254,68105,8.4,8.0,45.1,36.4
02916,2036,80863,12.0,14.5,20.7,20.9
02917,2256,86045,13.9,8.6,37.4,39.3
02918,3907,70517,6.6,22.6,44.4,20.7
02919,1401,99227,3.3,18.9,23.4,20.7
02920,4263,68638,13.7,5.6,30.9,38.0
02921,3240,99789,14.7,5.0,23.0,22.1
02922,3336,147552,8.2,24.7,21.1,24.1
02923,2452,98061,8.5,5.8,34.8,36.3
02924,2032,104089,4.7,22.3,39.9,36.4
02925,2821,79322,8.7,24.1,47.7,17.1
02926,464,126800,6.6,11.2,29.3,23.0
02927,2490,145782,14.9,15.8,27.8,21.0
02928,1046,29222,5.2,17.9,38.7,37.5
02929,1477,116238,7.5,15.4,48.4,22.4
02930,1539,76141,10.4,9.3,25.6,20.9
02931,3280,35716,7.1,16.6,23.6,22.4
02932,4957,85644,8.7,10.2,45.3,36.9
02933,440,113499,14.7,8.3,24.0,19.8
02934,3089,112424,9.1,15.1,33.1,19.6
02935,482,94716,13.9,12.4,43.4,35.9
02936,1656,26382,3.5,5.5,31.3,19.3
02937,399,87225,4.4,24.0,39.5,27.6
02938,238,104898,14.3,5.8,43.8,27.1
02939,458,89347,4.5,23.1,36.2,15.3
02940,1622,29167,11.8,8.8,26.0,30.2
02941,3556,142854,8.4,7.8,26.8,31.8
02942,1727,142323,7.9,6.4,49.5,20.1
02943,1403,128849,10.9,13.5,44.3,29.4
02944,1234,83373,11.7,16.7,29.6,18.6
02945,2286,144897,14.2,23.1,25.3,33.5
02946,3270,120823,6.1,20.7,28.4,28.4
02947,3935,106117,11.4,8.2,44.6,25.3
02948,2251,116730,7.1,8.4,37.9,39.0
02949,1337,73721,11.6,5.2,40.7,38.8
02950,3835,53823,4.7,18.8,39.7,16.0
02951,2934,85972,8.5,5.3,45.6,22.5
02952,4360,99963,5.2,7.8,49.6,21.0
02953,1098,101358,7.0,17.7,38.9,38.8
02954,2667,79534,11.6,8.0,38.1,19.6
02955,1407,61751,5.8,8.1,23.4,16.4
02956,756,141093,11.2,9.7,47.6,20.0
02957,2760,49121,9.0,12.7,21.9,33.8
02958,2311,96736,4.1,5.2,40.3,27.9
02959,2009,105297,7.6,19.9,42.3,39.2
02960,3830,47126,13.4,20.5,30.0,35.3
02961,2146,86581,14.9,12.3,23.1,19.9
02962,3262,113631,7.4,21.0,32.7,24.4
02963,1240,51123,3.7,10.7,27.2,35.4
02964,366,76036,4.6,24.7,37.8,33.4
02965,1945,103855,12.5,13.0,21.0,23.3
02966,1808,40590,10.9,18.4,21.4,29.7
02967,3730,71265,6.4,11.4,37.2,29.6
02968,3311,79324,7.7,14.0,24.1,37.0
02969,2393,92720,12.7,17.9,30.8,15.5
02970,3832,47701,8.0,12.0,46.2,21.5
02971,3929,97539,12.1,18.1,20.7,32.8
02972,1610,66178,6.5,7.9,24.5,31.2
02973,575,130734,11.7,14.7,47.2,23.5
02974,1076,62118,8.6,10.5,31.4,36.5
02975,1307,50387,9.5,23.4,31.0,33.4
02976,2060,82613,10.2,21.5,36.6,30.0
02977,657,71666,8.4,14.7,33.2,21.1
02978,982,64135,8.6,14.1,43.2,22.4
02979,2294,54554,6.2,21.7,28.4,31.2
02980,4861,144387,14.8,18.8,24.5,39.1
02981,2767,118317,13.9,18.7,36.6,36.3
02982,4777,67146,9.3,16.0,34.1,20.2
02983,4890,125037,3.4,22.2,30.8,33.7
02984,1710,37988,5.0,8.8,31.3,38.4
02985,3588,77119,13.2,22.2,47.3,17.5
02986,2554,41456,14.2,15.4,43.8,32.0
02987,4594,144681,4.9,17.4,26.0,17.1
02988,2046,129421,11.8,24.2,33.3,15.1
02989,4910,147573,10.5,13.5,42.6,39.4
02990,4899,95578,6.6,18.4,35.6,20.2
02991,2908,54214,8.2,15.4,48.0,35.0
02992,3925,98597,11.1,23.6,41.3,29.0
02993,3636,86405,4.2,14.8,24.2,30.7
02994,3902,140318,5.3,10.1,32.0,18.8
02995,4277,36034,3.4,14.7,45.7,33.9
02996,4799,112523,13.8,23.3,32.0,23.5
02997,2070,25877,9.9,15.0,35.3,30.1
02998,3922,122950,9.3,7.9,44.5,25.0
02999,2919,87718,11.5,15.8,20.6,19.5
03000,1002,83100,14.9,12.8,22.3,18.4
03001,464,117777,5.1,18.0,28.0,24.8
03002,4358,111213,4.6,9.8,43.0,15.2
03003,3219,34642,6.5,11.4,28.3,39.1
03004,2658,125844,13.8,15.3,32.4,22.2
03005,1963,90143,7.9,7.4,30.3,31.9
03006,215,123385,12.5,9.2,44.0,29.3
03007,2484,75483,5.4,21.0,38.2,33.3
03008,4035,90293,8.9,23.8,26.5,35.7
03009,2590,100450,4.5,24.4,46.5,36.9
03010,1042,131259,8.0,23.7,20.3,31.8
03011,1824,121629,6.1,23.8,32.5,24.7
03012,2434,139227,9.6,21.4,43.9,27.3
03013,2867,138140,12.4,19.7,33.8,24.2
03014,1237,74508,14.3,9.6,28.4,38.8
03015,2627,132815,6.4,13.8,47.6,23.0
03016,4217,25579,11.9,13.0,40.0,21.6
03017,3520,37587,13.6,19.6,36.3,28.7
03018,4878,91181,4.5,14.5,47.8,17.4
03019,4006,73470,10.0,12.2,47.3,37.1
03020,3737,96799,10.3,21.3,30.4,39.6
03021,3053,40928,6.3,20.0,30.5,23.7
03022,2467,117345,3.3,12.4,28.8,17.9
03023,4321,68591,6.1,13.4,28.5,21.9
03024,376,56901,10.0,22.9,24.3,25.5
03025,2099,118411,5.4,19.7,39.2,36.0
03026,1327,33499,6.4,18.8,29.0,39.2
03027,3852,25233,11.5,19.2,33.4,33.0
03028,3835,42418,7.8,7.0,34.3,38.3
03029,795,84566,3.8,16.3,40.1,19.5
03030,1409,103466,7.8,10.8,44.8,38.2
03031,4252,40246,15.0,6.7,49.1,29.5
03032,3334,63785,6.1,19.6,33.2,26.2
03033,4214,128425,6.2,11.1,45.6,26.3
03034,2411,138400,5.0,11.2,36.0,38.8
03035,2941,59503,6.3,17.8,48.0,24.1
03036,4308,29277,9.9,18.3,42.8,18.9
03037,3659,91477,14.6,14.5,40.6,29.8
03038,3498,25349,10.3,16.1,32.5,17.8
03039,641,117798,7.9,22.0,29.1,32.8
03040,2794,91941,7.7,7.1,44.2,15.0
03041,4774,98000,3.3,6.3,37.4,25.2
03042,1188,38508,3.0,18.1,22.3,35.0
03043,3463,122565,12.6,17.1,33.1,25.2
03044,124,135123,8.9,8.7,24.4,34.1
03045,1672,92081,3.4,15.4,20.8,32.6
03046,3058,144008,6.4,19.9,49.8,31.7
03047,4336,84095,7.3,19.6,36.3,25.3
03048,1867,141434,12.4,16.9,44.4,38.0
03049,4843,53957,8.2,7.6,33.5,24.0
03050,2335,32896,12.5,11.1,39.1,24.5
03051,300,108274,10.6,13.1,49.7,32.4
03052,3298,135128,3.4,20.8,39.6,33.7
03053,356,130634,14.6,15.9,24.9,22.9
03054,3847,29288,5.2,19.7,43.6,34.9
03055,4742,50744,6.3,23.5,47.9,35.7
03056,2341,46150,12.7,17.5,29.7,16.1
03057,3275,112877,5.3,9.7,26.7,26.7
03058,3706,135540,7.8,7.8,27.9,31.5
03059,3436,130139,13.4,5.0,25.0,21.3
03060,4997,125889,10.6,8.5,26.3,31.6
03061,513,46091,6.6,10.4,40.7,19.4
03062,2114,25900,10.7,10.4,31.0,15.3
03063,1481,71702,12.8,18.3,46.6,29.5
03064,1198,44725,7.8,8.0,30.8,16.7
03065,3526,53722,9.9,13.7,47.5,26.3
03066,3755,49078,14.9,5.1,24.0,25.9
03067,1009,107047,14.6,10.2,21.0,38.8
03068,287,43059,9.1,5.8,43.5,18.0
03069,4144,43161,4.2,19.2,43.0,27.5
03070,3856,95701,11.4,12.1,40.9,34.6
03071,2115,115345,6.2,14.6,32.6,17.6
03072,2192,35687,11.0,20.2,26.0,31.0
03073,3744,107503,7.2,22.3,26.9,39.0
03074,2230,124770,11.6,15.3,44.0,15.4
03075,457,33694,7.4,18.0,48.2,26.7
03076,2522,64518,14.3,19.7,48.5,36.4
03077,4357,124459,4.6,10.7,31.2,19.6
03078,4645,55641,3.8,19.1,39.6,30.4
03079,1597,83843,12.4,18.1,29.2,29.1
03080,2258,65728,7.8,13.9,45.6,32.2
03081,2655,75087,8.6,11.8,37.8,33.2
03082,2442,68551,14.2,24.5,45.8,29.9
03083,3051,140043,10.1,24.7,42.4,34.2
03084,1338,108914,10.9,18.9,27.4,20.7
03085,1073,95692,3.2,12.7,20.9,36.8
03086,4827,120869,11.0,20.0,49.5,37.8
03087,4065,80433,7.7,18.6,33.6,20.7
03088,1150,132941,8.5,15.9,28.2,39.8
03089,3801,120676,12.7,7.6,44.4,34.6
03090,2880,101387,9.3,23.9,25.1,17.5
03091,1688,81561,14.8,9.7,35.2,24.7
03092,3978,30364,12.6,12.9,32.6,15.2
03093,2468,102008,11.7,11.8,23.8,26.3
03094,536,28974,10.1,8.1,40.3,32.2
03095,2928,109424,7.9,5.5,46.5,24.1
03096,1656,109066,3.6,23.6,47.9,19.0
03097,3958,49053,3.2,19.8,36.7,38.9
03098,1404,65072,3.6,5.4,20.4,18.8
03099,2484,26210,14.5,18.8,31.6,39.3
03100,282,113099,6.9,7.6,36.5,31.7
03101,1689,66589,11.4,19.5,49.0,18.4
03102,1687,101445,10.1,15.1,33.3,36.0
03103,759,144570,9.9,24.6,30.6,36.9
03104,259,130128,10.0,13.6,47.7,18.7
03105,4053,63966,6.6,20.0,33.2,29.6
03106,1111,51070,13.6,5.8,48.7,37.1
03107,152,91643,14.0,23.7,29.5,34.3
03108,2407,134573,10.7,16.2,42.4,20.2
03109,1328,128290,13.4,11.3,45.3,17.4
03110,1135,126738,3.7,7.5,46.6,29.5
03111,3802,131327,4.2,17.8,28.9,27.0
03112,4145,36246,9.7,19.9,49.5,39.2
03113,4549,44199,13.2,6.7,42.3,25.8
03114,1364,64829,6.8,8.3,24.5,18.6
03115,1984,86125,9.6,12.7,42.8,24.5
03116,1909,108955,3.1,22.0,45.0,16.2
03117,3267,130111,14.8,24.7,25.5,26.8
03118,3897,130277,12.2,19.9,25.1,39.7
03119,2441,25169,7.3,5.1,23.9,32.4
03120,3514,118943,14.8,23.1,34.9,24.6
03121,917,117408,4.1,5.5,41.5,37.6
03122,2537,37949,8.6,22.9,31.4,22.5
03123,988,72313,3.7,13.2,21.7,27.7
03124,767,103735,7.0,19.8,30.8,35.5
03125,4828,85131,5.6,6.7,41.1,32.4
03126,2724,105012,6.8,8.3,22.9,16.3
03127,4332,132127,14.4,14.0,36.7,37.3
03128,4623,66764,8.1,5.8,38.1,30.7
03129,918,55899,6.9,12.8,39.5,39.7
03130,2288,111935,10.7,20.0,30.4,37.7
03131,1206,72740,11.2,18.1,47.8,26.6
03132,2324,90490,14.8,12.0,49.8,34.1
03133,297,48281,9.6,5.2,45.1,33.8
03134,2771,137339,12.0,10.4,23.3,15.9
03135,3592,93570,7.6,20.5,28.0,28.1
03136,2548,38328,5.1,11.8,26.0,25.9
03137,570,69047,8.2,12.5,21.6,21.1
03138,2048,144168,8.0,6.5,46.9,16.3
03139,3999,44796,8.0,17.0,25.6,30.4
03140,2110,95524,11.3,17.4,31.3,25.6
03141,3900,97666,7.9,13.6,31.3,15.6
03142,4218,138408,14.4,20.2,43.3,39.6
03143,3896,127173,14.8,22.5,33.4,39.9
03144,4088,80251,9.3,20.0,31.1,37.9
03145,334,25791,9.7,15.9,28.0,22.7
03146,1028,37333,7.9,23.7,35.8,32.1
03147,3707,134047,7.3,12.6,23.4,35.0
03148,622,61609,14.8,18.1,38.5,18.9
03149,3623,85558,3.5,16.5,44.7,27.1
03150,4626,93892,7.9,21.8,47.8,33.4
03151,4988,65290,4.8,15.0,38.9,22.5
03152,1729,29925,11.7,16.1,44.7,17.4
03153,4728,35764,5.3,14.1,26.8,28.8
03154,1416,79226,13.6,7.8,35.4,25.3
03155,2957,102632,7.5,22.7,28.5,26.3
03156,1224,64468,14.0,22.2,50.0,35.7
03157,2687,27094,14.8,19.0,31.3,25.1
03158,1123,70583,12.3,12.0,26.7,29.6
03159,1478,74021,10.5,12.1,43.2,37.0
03160,3474,96786,4.8,5.7,33.8,31.1
03161,1619,40362,14.2,6.6,23.8,33.3
03162,326,66575,12.3,15.3,43.7,31.1
03163,991,71021,6.5,6.0,34.5,24.6
03164,4172,112172,8.6,7.0,43.7,17.8
03165,2357,37185,3.8,10.0,42.5,24.6
03166,2888,64771,10.9,12.5,37.1,30.2
03167,496,106678,4.5,14.8,41.6,15.7
03168,2178,143984,10.8,11.5,45.7,35.2
03169,4844,60069,11.1,23.8,33.5,37.2
03170,4524,68190,6.9,24.0,48.7,15.8
03171,3337,95805,14.4,6.1,25.5,28.9
03172,3993,34764,12.3,24.7,49.1,38.6
