ZCTA,Population_65plus,Median_Income,Heart_Disease_Prevalence,Diabetes_Prevalence,Obesity_Prevalence,Arthritis_Prevalence
20211,1170,105179,4.4,22.1,46.7,19.2
20212,2354,82565,4.5,23.4,42.4,27.1
20213,1606,134199,4.9,22.5,27.3,17.4
20214,1975,110807,11.4,8.8,32.4,35.9
20215,2290,40386,7.7,24.8,21.9,33.7
20216,1170,146504,8.7,24.2,45.9,22.5
20217,290,53822,6.1,22.1,29.0,19.7
20218,239,129620,11.8,16.6,36.4,34.4
20219,4810,101498,13.1,9.0,49.6,20.5
20220,4110,37131,4.9,8.9,25.4,23.4
20221,3511,83322,5.3,15.4,46.5,20.2
20222,3072,60861,7.1,22.9,27.8,22.2
20223,1614,97489,6.4,12.7,23.4,26.7
20224,3220,118036,9.4,14.9,20.7,35.4
20225,4070,104392,12.0,13.4,45.2,34.0
20226,4819,107540,12.5,19.8,20.1,19.0
20227,3624,77617,5.5,7.0,48.6,27.5
20228,1445,63958,5.1,19.4,25.5,15.1
20229,4282,100359,7.4,20.7,44.4,16.6
20230,2017,144932,4.8,19.3,45.8,30.6
20231,4477,134902,4.1,18.5,22.5,27.9
20232,4010,79566,5.9,12.8,31.5,38.4
20233,552,122145,7.7,14.7,28.3,35.0
20234,4242,67797,10.1,9.2,20.5,20.6
20235,1711,95471,11.7,18.8,32.7,29.4
20236,3267,121050,5.7,9.2,34.6,39.4
20237,2178,100288,12.8,16.2,40.4,29.2
20238,2681,106806,3.4,19.9,27.3,22.7
20239,2164,64481,8.3,8.7,45.4,28.9
20240,1358,47458,10.6,10.4,34.4,16.6
20241,4587,48065,6.5,13.8,40.1,17.3
20242,453,145104,11.2,17.9,34.0,34.7
20243,4500,131539,13.4,11.5,22.4,36.2
20244,3736,136188,4.1,8.6,50.0,19.7
20245,1663,119229,9.2,8.1,43.4,16.9
20246,811,106773,3.2,10.3,49.4,24.1
20247,3602,53897,6.4,13.1,44.7,32.8
20248,2832,86988,4.6,6.9,33.7,37.7
20249,4981,45853,10.5,24.0,40.7,22.5
20250,956,146444,6.0,25.0,45.1,27.2
20251,4372,58795,6.4,22.4,39.3,19.5
20252,1529,149865,5.5,21.5,39.5,20.1
20253,2592,84070,5.9,13.6,26.0,20.4
20254,3298,99560,5.7,11.7,23.3,26.5
20255,3520,102121,11.4,13.7,42.0,23.2
20256,2168,104628,14.5,5.4,37.0,16.7
20257,4906,84930,8.9,8.2,42.0,17.6
20258,3591,70427,10.2,15.9,37.5,30.9
20259,251,32800,12.8,23.5,20.4,30.7
20260,3331,42772,8.7,23.5,49.2,34.5
20261,3006,75064,6.6,19.3,23.7,32.0
20262,3651,148972,14.4,14.7,41.3,34.2
20263,1566,81791,13.9,10.4,38.4,39.1
20264,4291,98208,5.6,13.3,27.4,20.0
20265,3523,63200,11.4,24.7,44.8,33.7
20266,4157,144879,10.8,22.1,27.9,38.7
20267,3025,67229,10.8,14.7,22.1,15.9
20268,3765,74909,13.0,22.1,40.8,23.2
20269,4835,116900,11.1,20.0,29.8,39.0
20270,3530,98579,9.2,13.1,24.9,40.0
20271,1256,95728,13.2,14.9,25.3,22.6
20272,4307,109753,6.2,14.3,20.5,36.3
20273,3508,130999,11.2,5.3,29.1,16.3
20274,1261,126365,11.4,11.4,28.3,26.2
20275,1359,76239,13.4,5.8,34.5,23.6
20276,4190,142798,15.0,22.7,34.4,29.8
20277,2941,89567,9.7,16.7,40.4,36.7
20278,3302,130332,8.8,13.1,35.4,17.8
20279,3081,117904,10.2,7.0,44.4,32.5
20280,3654,70621,10.9,5.8,46.2,32.2
20281,3572,110163,11.6,10.1,36.6,34.3
20282,1324,70357,6.4,12.9,45.4,28.1
20283,4487,74055,8.8,17.0,49.7,20.9
20284,2489,98193,7.5,12.0,39.9,15.9
20285,1114,147287,3.5,14.6,25.7,39.3
20286,4780,59492,10.3,18.6,36.0,16.3
20287,2126,89449,13.5,5.9,21.8,29.5
20288,3813,34125,14.1,15.5,43.4,22.4
20289,1592,58322,9.2,10.7,21.3,33.0
20290,4222,49579,12.2,20.6,34.5,16.1
20291,1800,59052,11.5,11.5,47.9,33.1
20292,554,37260,5.7,8.4,45.5,21.7
20293,1017,111896,3.8,20.8,21.5,29.7
20294,113,106465,12.0,20.4,31.5,24.4
20295,4474,135116,6.4,14.3,29.8,20.0
20296,589,54081,9.6,8.7,22.1,23.3
20297,1084,137362,9.3,14.5,23.3,31.7
20298,1060,121520,12.8,13.8,36.9,15.3
20299,1882,31158,10.7,7.9,29.8,27.7
20300,1969,49663,13.2,12.3,21.3,19.4
20301,3404,80255,12.0,21.3,45.5,29.7
20302,2744,37386,15.0,15.1,36.4,35.4
20303,4445,46487,13.4,7.6,41.1,28.0
20304,4935,116752,5.5,22.7,40.9,25.2
20305,3768,25216,14.5,19.9,22.4,29.9
20306,4501,129857,7.1,15.9,20.1,21.1
20307,1925,66150,10.3,10.3,45.3,15.0
20308,3407,54910,14.3,6.9,49.1,33.2
20309,3462,141421,5.6,19.8,36.8,35.6
20310,3210,128016,13.3,17.5,35.5,32.4
20311,2865,97730,14.4,21.4,23.6,38.5
20312,4378,58973,13.2,18.8,36.8,17.3
20313,3870,60410,12.8,8.1,20.6,17.1
20314,2792,134726,6.2,14.0,43.7,26.4
20315,129,47757,7.9,11.2,35.6,30.9
20316,866,85650,12.1,22.3,41.5,28.5
20317,714,52423,4.4,10.5,34.3,24.0
20318,1104,103353,13.7,14.9,42.2,24.0
20319,2221,126659,5.5,16.0,36.5,25.8
20320,3226,53742,9.8,17.5,36.0,15.8
20321,3109,139167,4.3,17.7,31.1,30.4
20322,3919,136830,5.2,17.9,28.6,21.5
20323,123,125468,10.0,12.1,43.0,21.6
20324,4159,57867,10.6,15.1,41.3,35.6
20325,3193,41983,6.2,6.2,47.0,30.8
20326,3010,50435,4.4,15.5,43.6,28.8
20327,2070,47168,9.6,17.4,22.2,24.3
20328,1638,96974,13.1,19.9,48.6,26.6
20329,3241,138840,5.4,7.9,42.5,35.4
20330,4867,138795,11.3,17.4,30.4,24.4
20331,4069,120212,7.6,11.5,39.4,22.5
20332,3024,69851,14.3,13.1,42.9,24.4
20333,670,52257,4.0,14.5,24.1,23.3
20334,4959,129146,3.5,7.6,49.0,31.7
20335,1342,106475,4.5,9.8,39.5,39.3
20336,812,149984,12.4,6.3,20.6,15.8
20337,4962,48564,14.1,24.5,36.6,31.0
20338,1393,68200,12.9,8.8,25.8,26.7
20339,2966,65510,11.6,17.7,27.5,38.9
20340,1774,148873,3.7,7.3,22.1,24.2
20341,3763,61678,5.6,18.9,32.5,16.5
20342,1459,36773,14.2,22.5,27.9,25.8
20343,735,132672,10.5,14.5,45.1,19.0
20344,1309,38334,8.6,18.7,45.8,20.5
20345,2712,53701,10.8,18.2,20.8,37.2
20346,1397,102168,5.1,18.1,43.2,27.9
20347,457,112740,13.7,7.1,21.2,37.7
20348,340,137949,10.9,21.3,33.4,24.3
20349,2704,104468,8.7,16.7,23.1,32.8
20350,4164,73528,8.5,9.5,36.8,34.8
20351,1926,26376,12.9,13.8,48.7,15.9
20352,3658,115683,6.7,19.5,26.9,38.0
20353,3960,102889,4.6,17.8,45.2,16.0
20354,4351,84557,5.2,8.1,43.5,15.4
20355,4547,149395,4.0,17.0,42.8,34.6
20356,4239,36916,9.1,15.2,28.0,22.0
20357,237,111579,11.1,18.1,38.6,26.4
20358,3834,131675,14.2,20.7,22.6,21.7
20359,2067,121799,12.0,11.6,34.5,33.6
20360,4949,91261,10.0,13.2,47.6,25.2
20361,242,87216,13.4,16.9,35.4,29.4
20362,3733,75192,13.7,20.6,21.0,33.4
20363,2659,96805,11.5,17.3,40.9,24.7
20364,4257,74233,3.7,5.3,46.2,16.9
20365,2119,85455,6.5,24.8,25.9,37.0
20366,2949,79887,7.0,5.6,24.7,25.7
20367,1292,122498,15.0,22.4,20.8,28.1
20368,2413,68978,8.6,23.1,42.9,39.3
20369,2455,108125,12.1,9.3,47.4,22.0
20370,2606,119079,12.8,20.5,34.7,18.5
20371,433,72541,10.8,14.5,28.3,31.4
20372,2662,57411,3.2,13.4,47.8,22.5
20373,2820,136559,3.2,7.9,26.0,36.3
20374,2538,120921,12.8,14.2,32.7,36.8
20375,1895,31673,11.9,17.8,47.1,17.5
20376,353,47156,9.4,15.0,49.6,39.6
20377,3757,54856,6.0,9.5,27.9,34.0
20378,1523,104758,4.0,14.7,48.5,16.5
20379,3337,63910,5.0,22.5,34.4,39.7
20380,3431,60749,10.0,21.4,39.1,16.2
20381,1127,85125,9.5,8.8,42.8,18.6
20382,2266,53421,14.3,14.8,31.1,21.4
20383,4094,70612,14.5,17.1,45.0,30.8
20384,569,112226,9.9,15.6,47.7,37.6
20385,1193,122633,13.1,18.2,42.9,21.0
20386,4889,126750,12.7,18.7,23.5,24.3
20387,3012,116602,12.0,13.1,21.6,18.2
20388,280,125592,8.2,9.8,29.0,29.2
20389,4167,47240,7.7,13.8,43.2,33.8
20390,3176,76533,6.2,7.2,45.8,26.8
20391,1320,98775,14.2,19.9,32.3,22.2
20392,4242,138774,13.0,20.5,23.7,22.7
20393,3723,29008,5.1,23.9,42.4,36.0
20394,4829,106490,6.0,23.0,45.2,35.4
20395,1663,130575,10.0,7.5,23.3,31.9
20396,4784,50038,8.0,15.9,32.7,29.7
20397,3732,30193,5.6,19.1,39.3,20.6
20398,2457,98270,12.5,21.6,42.6,36.3
20399,1662,76516,3.0,11.0,48.5,29.7
20400,1513,137641,7.1,24.7,26.0,36.6
20401,2606,49305,14.2,15.1,47.3,20.0
20402,4928,84763,12.1,14.2,45.5,30.7
20403,1117,141481,7.8,13.4,35.1,32.1
20404,3754,126844,14.1,8.6,37.8,27.8
20405,857,121075,13.8,16.2,41.0,15.7
20406,3879,66993,3.6,7.5,46.9,26.3
20407,720,115699,4.5,21.9,36.7,28.4
20408,1988,65193,7.6,6.0,26.5,30.3
20409,3684,63520,14.2,22.1,32.8,23.5
20410,281,48360,13.1,21.2,30.0,36.3
20411,2828,60542,3.6,11.0,48.5,29.7
20412,2395,58243,9.1,5.7,23.0,38.5
20413,2767,111260,11.6,22.7,34.0,29.8
20414,1899,147192,6.3,21.1,49.6,30.5
20415,1599,35931,11.7,17.7,35.1,35.7
20416,1084,45967,7.4,6.1,33.1,35.3
20417,3653,118012,6.3,15.2,39.9,27.1
20418,2464,88275,7.7,23.7,26.8,16.1
20419,3405,133321,14.4,7.1,45.4,34.5
20420,2315,87536,13.9,15.2,34.3,33.1
20421,2890,82040,14.0,21.1,32.4,38.0
20422,225,119960,14.0,18.2,32.7,25.7
20423,2720,149777,5.1,12.9,40.5,30.6
20424,4315,135252,13.8,22.8,39.7,29.6
20425,1551,30023,5.5,15.5,35.4,25.9
20426,1108,120236,13.1,22.4,37.9,29.2
20427,1313,128885,9.5,17.2,46.0,25.9
20428,3804,128789,5.9,11.3,44.2,19.5
20429,3230,126870,7.8,23.0,35.7,28.2
20430,796,113280,8.2,22.6,48.0,18.9
20431,2370,136829,11.8,11.1,33.8,31.1
20432,1615,136550,10.3,9.3,29.3,34.0
20433,1134,108268,12.8,24.6,24.7,18.9
20434,2940,125661,7.8,14.5,26.7,21.4
20435,1635,100813,11.9,25.0,40.3,21.5
20436,913,30000,12.5,10.1,37.3,21.8
20437,409,54756,3.8,7.0,23.9,35.0
20438,1111,62982,7.5,5.2,34.3,24.3
20439,1118,80060,13.6,11.2,24.6,25.9
20440,3511,38859,11.5,16.7,32.1,39.6
20441,3818,78760,8.0,10.0,27.3,32.3
20442,3910,36734,5.2,16.5,34.7,21.8
20443,2144,109366,4.2,6.1,45.9,21.5
20444,1216,100328,5.8,24.4,28.9,15.4
20445,4823,109997,5.9,11.9,49.2,18.1
20446,1256,112975,7.4,24.5,35.0,30.2
20447,1088,98634,5.1,15.7,25.2,40.0
20448,2566,89592,4.8,14.3,40.0,32.1
20449,1928,35428,13.1,6.8,46.0,24.5
20450,2177,67646,6.0,6.7,34.4,38.7
20451,2445,46139,9.7,15.3,46.7,19.9
20452,1184,102851,5.4,11.4,43.2,28.4
20453,2605,72780,8.9,8.7,23.4,35.2
20454,4144,125305,6.3,7.7,45.6,35.5
20455,2451,98862,4.0,16.2,23.4,38.2
20456,3105,59557,14.8,11.0,31.6,15.9
20457,4535,53976,8.5,21.1,47.9,39.4
20458,2595,68502,7.7,6.8,28.1,22.2
20459,176,38011,5.4,5.2,20.3,15.8
20460,2662,36543,8.9,23.8,32.8,39.9
20461,1672,146935,10.6,5.3,48.2,37.2
20462,4287,147636,6.7,22.2,32.7,19.6
20463,4661,142595,8.8,22.6,23.2,21.1
20464,3770,146222,5.8,23.9,32.6,33.1
20465,3211,73142,9.3,14.9,49.6,38.6
20466,2837,146430,12.4,17.5,26.1,32.4
20467,1452,97598,3.7,12.3,47.4,22.3
20468,1046,54563,9.2,24.4,23.6,30.1
20469,4749,141958,7.8,19.6,23.2,16.5
20470,3968,123116,3.9,19.4,21.4,21.0
20471,3237,36866,14.3,12.1,24.8,38.6
20472,3586,100755,6.1,11.0,48.3,22.2
20473,4287,66787,9.8,16.1,44.6,23.9
20474,1102,32986,7.5,6.6,30.0,28.0
20475,4563,34535,6.3,13.4,24.2,22.7
20476,919,114193,9.3,15.6,36.8,17.9
20477,522,64164,11.3,20.0,23.7,26.4
20478,671,143982,12.4,16.4,40.2,15.7
20479,3009,44511,10.6,12.8,46.5,23.9
20480,4630,113991,9.3,5.6,35.7,21.6
20481,1523,115518,12.3,19.2,27.0,30.7
20482,1733,75613,9.2,20.4,29.4,19.2
20483,1853,141462,14.7,22.1,31.5,32.6
20484,567,63344,9.3,9.0,48.8,25.3
20485,4987,38788,6.8,15.1,45.8,27.5
20486,3022,67330,8.4,14.2,36.4,24.2
20487,2403,66445,8.9,20.2,40.5,18.6
20488,1806,113916,6.4,15.1,22.9,18.3
20489,172,58130,4.9,21.0,25.5,19.2
20490,246,33133,8.2,6.7,36.5,31.0
20491,416,28801,13.8,6.1,23.8,22.1
20492,705,90747,6.1,10.3,20.6,30.5
20493,674,95332,7.3,14.5,23.2,20.4
20494,1277,65782,12.1,20.0,23.1,33.3
20495,3426,48404,4.0,12.3,42.2,21.2
20496,3522,27661,12.9,19.8,45.5,37.1
20497,2694,83259,11.6,21.6,44.4,29.8
20498,2982,51036,9.6,15.1,49.7,23.0
20499,411,37430,5.5,24.2,46.6,38.6
20500,2955,36548,4.1,8.0,32.8,18.3
20501,864,42477,5.8,10.9,33.5,39.1
20502,3095,71927,12.1,25.0,29.2,16.3
20503,3300,98280,14.2,8.3,26.5,29.6
20504,535,144741,11.9,23.2,43.8,34.9
20505,3451,67693,9.3,23.4,39.1,33.9
20506,4553,59319,14.4,17.8,24.2,32.5
20507,3077,34525,12.9,6.0,41.0,15.7
20508,3030,99592,10.9,15.2,25.8,22.9
20509,2399,50862,3.5,6.4,32.4,22.7
20510,234,45539,6.5,11.6,46.8,16.7
20511,4014,95153,6.7,5.3,21.9,34.0
20512,4718,148188,7.2,5.9,31.1,20.9
20513,903,124847,7.7,18.9,20.7,39.0
20514,2807,75557,14.3,24.6,33.4,31.5
20515,2466,146172,11.9,20.7,40.3,30.8
20516,4275,30721,11.3,12.9,20.0,17.4
20517,3362,42956,8.1,11.7,39.7,20.1
20518,1576,43385,7.1,24.9,39.5,23.4
20519,3515,116011,4.4,9.6,47.2,21.9
20520,2561,42491,8.4,5.8,33.3,22.6
20521,4042,33175,5.5,10.2,24.8,22.2
20522,2140,142993,7.7,11.8,40.5,32.7
20523,4563,46241,4.9,14.8,31.6,31.5
20524,1106,135831,7.1,19.0,25.2,15.2
20525,1092,114191,3.5,18.1,38.8,19.6
20526,4791,53370,3.1,17.6,23.4,34.0
20527,1996,62088,13.4,22.8,24.7,28.8
20528,3165,53950,10.7,16.6,42.0,23.0
20529,2848,46896,10.1,8.5,40.7,36.5
20530,2761,55373,9.2,12.2,38.0,27.5
20531,3078,53460,11.7,18.4,43.6,28.8
20532,1923,68436,11.8,15.5,24.5,33.8
20533,3507,66361,14.2,16.6,22.3,27.4
20534,4606,149973,5.9,11.0,49.8,18.7
20535,4582,72617,12.4,10.8,35.5,19.1
20536,1848,44631,14.9,14.0,49.1,35.6
20537,2761,36263,3.3,5.7,37.8,34.7
20538,118,28856,7.5,13.7,41.3,15.4
20539,3458,135197,8.2,14.8,28.9,29.0
20540,375,67767,12.9,6.2,46.0,25.2
20541,4178,132885,3.2,5.7,31.6,17.7
20542,4854,63060,10.2,5.2,46.4,27.4
20543,3045,144087,13.7,12.2,28.5,38.5
20544,4747,43782,4.8,15.0,37.7,26.8
20545,4874,119912,4.4,8.5,43.5,30.3
20546,4798,147971,15.0,22.9,43.5,37.9
20547,464,41368,12.9,16.7,43.7,20.4
20548,2073,134728,11.4,17.0,49.9,25.9
20549,894,55825,7.8,6.3,48.7,21.0
20550,689,105612,13.2,6.6,26.1,39.8
20551,4394,128526,14.1,15.1,31.1,15.5
20552,4413,109099,11.8,20.3,35.5,36.2
20553,840,52392,7.8,21.8,41.8,25.2
20554,4845,26312,10.0,15.8,40.3,39.5
20555,2294,54129,4.2,16.8,40.2,26.7
20556,769,119141,4.9,17.3,28.5,30.9
20557,1537,148778,12.4,11.2,30.1,29.2
20558,4860,44556,3.4,24.5,26.2,17.7
20559,955,129236,3.6,24.5,46.4,38.7
20560,2477,110012,9.1,17.5,32.6,30.7
20561,4133,66208,5.0,12.6,34.0,22.1
20562,1993,117351,6.5,22.0,48.7,23.3
20563,1286,44016,7.8,8.5,47.5,15.8
20564,1942,61152,9.3,17.1,28.4,20.5
20565,426,45647,6.4,20.8,46.6,25.7
20566,3326,104421,8.8,5.1,36.4,21.5
20567,2500,88658,7.4,13.6,39.6,20.0
20568,4378,61472,4.0,10.2,32.9,30.4
20569,4650,71295,13.4,21.0,49.5,29.2
20570,4201,96164,6.4,23.5,40.5,37.3
20571,4115,108117,10.3,8.5,30.5,28.0
20572,4406,67951,9.8,8.6,37.1,28.8
20573,150,138175,5.4,24.2,46.0,21.3
20574,1568,111423,3.4,15.2,21.9,37.5
20575,1109,33692,13.3,7.0,26.6,39.3
20576,4572,132657,9.0,6.5,20.2,27.1
20577,3657,147978,8.0,24.3,24.8,16.8
20578,1174,105707,12.2,13.6,36.4,21.8
20579,253,44512,3.4,23.8,31.2,15.3
20580,681,92830,12.2,16.5,34.8,19.7
20581,887,40019,7.9,19.4,34.6,15.3
20582,4986,148592,9.6,10.6,25.7,31.1
20583,3481,28914,12.0,6.4,44.7,35.7
20584,2367,147986,9.6,20.7,30.3,36.7
20585,4358,120279,3.7,8.4,45.1,21.5
20586,1070,113908,11.7,19.3,25.8,28.8
20587,747,106818,12.4,6.5,30.3,32.5
20588,1045,57029,8.5,16.5,39.3,33.2
20589,4884,49621,8.3,20.1,30.0,15.9
20590,1595,106894,6.0,5.4,26.5,20.7
20591,2147,133939,10.7,12.8,48.2,24.5
20592,1272,122399,13.6,16.8,33.5,21.7
20593,4318,60899,10.9,21.0,47.5,34.5
20594,4999,87610,12.3,10.2,49.6,18.8
20595,2986,85007,13.0,21.3,31.0,38.0
20596,4258,104427,5.7,18.0,30.4,36.5
20597,832,50525,7.8,11.9,26.3,27.9
20598,3187,36760,8.2,11.0,35.3,35.6
20599,3561,52297,9.7,19.0,26.5,24.6
20600,1757,61566,3.6,19.5,27.4,19.2
20601,578,112157,10.1,17.7,42.7,22.9
20602,1237,39572,4.1,13.9,33.1,15.2
20603,4053,134785,12.7,5.4,26.5,39.4
20604,1076,122403,14.6,16.5,28.9,34.4
20605,336,144412,6.5,17.2,25.8,15.0
20606,2623,118446,9.1,9.8,27.2,35.7
20607,4143,73977,12.9,9.1,42.4,19.5
20608,697,55889,6.8,22.3,45.6,38.2
20609,1802,71787,4.9,8.6,48.6,20.0
20610,2276,146223,11.9,9.2,49.7,20.3
20611,2657,69181,11.4,17.5,32.2,38.4
20612,264,44701,9.8,11.4,22.0,27.3
20613,2424,70556,14.3,13.8,38.1,17.4
20614,3139,133313,14.5,15.6,22.1,29.0
20615,669,45428,13.3,23.6,40.9,30.2
20616,3428,147046,6.5,10.2,41.1,31.9
20617,240,109141,5.7,5.9,24.4,25.9
20618,785,41244,13.0,7.3,42.9,34.0
20619,786,54264,10.8,6.0,27.9,32.9
20620,3380,62035,7.8,20.1,31.4,15.2
20621,2863,66917,7.9,24.6,21.8,24.9
20622,3690,113739,13.2,6.6,32.9,24.3
20623,2138,79056,5.0,10.7,29.1,38.8
20624,1174,46102,14.3,22.1,39.1,15.8
20625,2325,111734,10.6,22.9,28.1,21.7
20626,1441,51961,12.5,9.3,38.6,17.4
20627,1789,116546,7.5,23.4,29.0,15.4
20628,3110,32237,10.0,16.6,27.1,29.9
20629,463,27984,12.0,24.9,42.3,32.9
20630,1167,79788,8.2,5.4,29.2,24.0
20631,2740,44640,8.9,20.7,26.3,36.3
20632,3849,51012,10.0,6.1,48.7,16.2
20633,2130,62241,3.8,19.7,45.7,27.0
20634,717,115084,13.4,23.9,34.4,36.1
20635,4554,32179,13.4,11.5,22.2,35.5
20636,3246,75584,6.4,11.8,35.9,28.1
20637,2082,67734,13.6,9.8,21.1,39.5
20638,293,123721,11.9,13.6,44.9,15.6
20639,4558,113394,8.8,14.5,32.7,35.7
20640,1219,91518,7.2,16.4,26.4,37.2
20641,4302,47807,7.8,18.8,42.9,27.5
20642,626,108058,9.4,17.4,25.0,32.8
20643,2052,142616,8.0,7.0,40.9,30.1
20644,4979,67193,8.0,17.6,39.2,20.0
20645,1882,62310,5.4,8.9,24.8,28.7
20646,2773,107750,11.5,15.7,39.9,24.0
20647,2497,55089,10.3,16.8,43.5,34.0
20648,3824,90156,14.9,13.7,43.3,36.2
20649,2689,121990,4.7,13.4,38.1,29.4
20650,3626,70053,4.4,13.5,22.9,26.3
20651,3949,73984,9.2,9.7,25.1,32.5
20652,1734,104028,4.8,21.1,28.9,23.0
20653,3109,32632,10.3,14.7,48.1,27.8
20654,193,40387,5.4,15.1,22.9,17.8
20655,3894,111208,8.8,8.7,36.5,33.0
20656,3466,142548,10.3,14.5,46.8,19.4
20657,3046,64873,8.5,13.7,33.1,31.0
20658,188,128679,6.8,13.3,46.4,36.4
20659,2650,51544,12.4,13.9,29.7,17.9
20660,2914,49174,13.3,9.9,33.3,36.6
20661,1545,27471,6.3,20.9,37.9,33.6
20662,4721,54377,12.8,8.9,39.5,25.4
20663,1930,88099,7.7,15.8,31.8,29.2
20664,2841,129538,8.9,11.4,33.8,23.9
20665,654,54319,5.8,19.4,38.4,30.5
20666,3864,70850,10.5,18.8,45.5,23.3
20667,2534,78988,4.2,19.0,30.7,23.9
20668,780,64056,10.1,22.7,36.8,36.2
20669,1731,72555,14.9,20.6,42.8,16.5
20670,302,147283,12.0,11.6,48.9,25.6
20671,4642,45721,13.7,12.9,23.6,33.4
20672,4018,133005,8.6,22.3,22.4,18.1
20673,3239,46534,4.7,21.5,21.1,31.6
20674,4973,50348,6.5,23.4,26.4,34.1
20675,2325,112099,3.6,21.8,35.9,32.3
20676,1786,102400,9.0,7.6,25.1,30.4
20677,928,37178,10.8,11.6,27.4,35.1
20678,4754,37388,8.1,10.9,24.9,31.7
20679,2122,101585,9.8,12.6,46.4,39.7
20680,202,89278,6.8,10.8,46.2,17.9
20681,1657,101408,4.0,20.7,33.9,33.6
20682,4311,92314,8.2,19.0,29.8,18.2
20683,4187,117131,9.6,9.0,47.7,36.9
20684,2611,134420,14.8,8.6,38.9,36.3
20685,203,50164,7.2,9.4,24.9,16.1
20686,3538,90808,11.1,11.3,44.3,21.9
20687,2957,149914,12.9,18.7,29.3,15.6
20688,906,92037,7.0,12.4,45.9,29.5
20689,4755,35297,14.2,13.5,36.1,35.2
20690,2174,146590,7.1,5.8,40.8,24.5
20691,626,103806,14.6,14.6,41.3,31.4
20692,3536,146776,3.0,13.8,21.4,30.0
20693,397,28576,10.6,18.7,42.1,20.1
20694,4972,130932,12.5,9.0,26.9,20.4
20695,460,79879,6.4,19.5,42.9,34.7
20696,3817,70100,4.4,19.4,29.2,22.6
20697,4699,105162,3.3,17.4,22.8,32.4
20698,2076,26281,3.9,12.2,38.1,38.0
20699,2177,148694,9.5,6.2,49.7,27.1
20700,3511,139434,13.1,9.7,20.7,27.0
20701,2273,108189,3.8,23.6,20.5,35.6
20702,4791,94871,4.4,22.6,25.5,28.3
20703,1689,36676,3.1,8.9,24.1,20.6
20704,1489,116263,6.4,11.4,41.8,15.6
20705,3614,84081,14.1,5.2,38.1,15.4
20706,362,119483,6.3,11.2,22.5,15.3
20707,3083,101193,8.3,21.0,23.5,23.8
20708,3019,27254,5.1,16.4,42.8,36.3
20709,1963,59343,4.4,22.4,26.4,33.4
20710,101,88852,5.2,24.2,24.4,31.9
20711,2033,50408,5.5,9.4,21.7,38.1
20712,493,67329,4.6,16.1,43.8,29.9
20713,405,37094,12.5,20.1,48.2,30.0
20714,629,99295,8.7,17.4,45.3,28.1
20715,4723,102983,9.5,10.2,20.4,19.8
20716,3479,39145,7.5,24.5,27.5,39.3
20717,1064,53767,5.5,18.5,44.2,39.0
20718,4119,105296,4.1,5.2,43.2,39.1
20719,770,69956,3.9,15.3,25.5,17.1
20720,4168,28187,5.2,8.3,43.1,25.6
20721,2352,142971,13.2,19.5,29.4,26.3
20722,2772,107518,5.6,6.3,49.6,26.1
20723,1813,71386,7.3,11.8,47.3,16.6
20724,4144,146099,9.9,11.3,46.3,23.7
20725,4916,66003,9.1,22.8,34.0,25.5
20726,735,72698,11.0,22.5,35.9,32.4
20727,3599,71067,5.3,21.5,40.5,24.4
20728,4752,85873,9.3,19.9,25.0,27.4
20729,1217,104570,12.2,24.1,36.7,38.9
20730,2254,108801,7.7,8.8,43.0,38.2
20731,4323,143231,14.7,21.4,21.6,21.1
20732,137,129456,9.9,18.5,26.7,38.8
20733,1732,55620,11.1,19.0,45.0,27.6
20734,4393,89156,8.5,13.5,32.3,27.0
20735,3875,106892,13.3,18.0,24.8,28.1
20736,2154,125187,8.4,9.7,28.8,29.6
20737,4185,48740,14.3,15.6,41.6,20.6
20738,3503,82724,6.7,24.4,38.6,35.6
20739,618,47335,13.4,18.7,37.9,18.2
20740,2341,79914,10.7,18.5,32.2,26.0
20741,2463,31870,12.6,9.7,41.9,25.1
20742,1141,92698,3.5,21.8,42.6,20.5
20743,4815,73629,6.3,23.5,41.7,15.8
20744,1494,75810,13.2,7.2,43.9,16.3
20745,2969,135979,6.8,14.0,28.3,29.8
20746,3776,97118,11.6,18.3,47.3,38.2
20747,3821,120117,14.9,22.7,30.2,19.5
20748,3872,114957,5.1,15.7,28.3,19.7
20749,334,77044,8.0,13.4,39.8,23.7
20750,3240,63811,5.0,5.8,48.9,19.3
20751,546,136934,4.9,16.0,27.7,26.1
20752,4805,93518,10.6,11.6,25.7,16.9
20753,107,50451,5.3,24.9,21.5,37.1
20754,4657,114791,8.8,17.0,34.1,15.4
20755,1099,28515,14.7,9.3,47.1,33.9
20756,1434,65595,7.0,24.9,47.0,30.7
20757,233,106947,13.5,16.8,43.2,20.3
20758,2532,91171,7.8,20.4,27.5,38.5
20759,155,76167,6.2,24.4,34.6,29.1
20760,3285,71477,7.0,20.0,23.5,36.3
20761,1211,68084,4.5,23.9,37.3,21.7
20762,3279,123890,11.1,12.2,48.9,26.6
20763,1623,81677,9.1,6.0,42.5,30.2
20764,243,87649,10.4,24.3,33.2,32.7
20765,3016,94158,6.6,16.0,39.7,19.6
20766,2203,135825,10.8,20.4,37.2,38.9
20767,719,48799,5.0,16.0,39.7,32.4
20768,1986,55649,10.8,20.2,21.8,38.7
20769,2120,110390,4.0,6.2,39.0,19.9
20770,1508,110634,7.8,6.3,37.1,28.1
20771,3021,142083,10.3,23.4,49.7,30.3
